"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/30 00:00:12",0,45.62529,28.613502,44.750022,45.035412,44.993169,45.038552,9.179743,8.724192,0.329528,0,1.321035,44.85387,0,49.100109,36.866325,6.43142,-1.249999,42.132496,45.733505,84.597763,48.260994,0.811444,0.843461,46.67186,40.374126,24.748264,24.869793,1,0,1,0,5.150463,0.949074,0.546875,0.241654,0,1.337357,84.438988,85.192741,49.360527,37.824078,1.608796,0.914641,84.988388,85.020798,49.140617,1.030092,0,0,2.35013,1973.569946,1004.4,0.037732,357.883544,12.331109,13.486158,10.231454,7.679779,0.042713,407.408457,99.44,76.585102,53122.2,3.706067,54.94367,-0.499507,75.215106,66.138883,-124.999411,-124.998966,8.101618,8.446161,18.576984,0.011145,18.207387,-500.000718,-499.414685,48.070517,29.3,168.575342,-7.012812,1.326959,NA,13.445121,-1
"2024/05/30 00:00:32",20,45.574352,28.612798,44.898387,45.082477,45.010447,45.048762,9.229862,8.724192,0.328516,0,1.321035,44.894375,0,49.103004,36.721642,6.447921,-1.249999,42.018223,45.745083,84.618027,48.240742,0.808688,0.843461,46.651615,40.404789,24.641203,24.826389,1,0,1,0,5.150463,0.949074,0.535301,0.240644,0,1.337357,84.438988,85.203163,49.415512,37.306133,1.608796,0.904572,84.987816,84.999977,49.082748,1.015625,0,0,2.47168,1973.579956,1004.4,0.038072,361.40802,12.419376,13.895273,10.44517,7.677843,0.037908,375.01775,99.51,76.288198,53122.56,3.68801,56.111096,-0.437315,73.274188,66.18422,-124.999971,-124.998959,8.009489,8.131734,18.582135,0.011089,18.198559,-499.998707,-499.413191,48.097776,29.3,168.248534,-6.943976,1.36379,NA,10.155415,-1
"2024/05/30 00:00:52",40,45.533867,28.666424,44.835697,45.118416,45.047316,45.086675,9.21979,8.724192,0.330563,0,1.321035,44.925346,0,48.972805,36.770832,6.397568,-1.249999,41.963257,45.829002,84.61805,48.252312,0.811082,0.843461,46.631073,40.445309,24.699074,24.739582,1,0,1,0,5.150463,0.949074,0.546875,0.240645,0,1.337357,84.418709,85.192734,49.291084,37.364006,1.608824,0.914641,84.977402,85.030655,49.247681,1.024306,0,0,2.32774,1973.599976,1004.4,0.035559,334.009144,12.871492,14.03165,10.61703,7.711514,0.044077,367.464412,99.51,76.804076,53122.96,3.697202,53.187935,-0.416601,74.88603,66.278508,-124.999325,-124.998599,7.537583,7.915755,18.575688,0.011131,18.211751,-500.001666,-499.411668,48.115033,29.3,169.218617,-6.75076,1.297786,NA,0.064442,-1
"2024/05/30 00:01:12",60,45.533867,28.691159,44.929691,45.140777,45.085068,45.119315,9.209659,8.724192,0.330563,0,1.321035,44.9673,0,48.949654,36.675346,6.442422,-1.249999,41.859066,45.830441,84.591995,48.243633,0.806199,0.843461,46.620659,40.455429,24.629627,24.797455,1,0,1,0,5.150463,0.949074,0.535301,0.240645,0,1.337357,84.438141,85.202591,49.415508,37.421871,1.608824,0.914641,84.977966,85.010391,49.134834,1.087963,0,0,2.31769,1973.609985,1004.4,0.034597,326.266735,12.950515,14.805767,10.822733,7.648983,0.038609,337.286774,99.546,76.853804,53123.32,3.683122,53.229324,-0.525635,72.604957,66.403722,-124.999799,-124.999591,7.455102,7.625864,18.587191,0.011123,18.217116,-499.999598,-499.409513,48.159003,29.3,169.674705,-6.732456,1.282682,NA,-0.455469,-1
"2024/05/30 00:01:32",80,45.554691,28.669492,44.969945,45.206254,45.103689,45.123741,9.179395,8.724192,0.329557,0,1.321035,45.008671,0,49.056705,36.805553,6.433157,-1.260127,41.85762,45.895542,84.600677,48.269676,0.808992,0.844467,46.600109,40.475685,24.675924,24.878473,1,0,1,0,5.150463,0.949074,0.546875,0.240645,0,1.337357,84.438416,85.212708,49.380787,37.306129,1.608824,0.914641,84.988083,85.010391,49.192711,1.076389,0,0,2.4867,1973.619995,1004.4,0.032832,306.113814,13.539789,14.780498,10.96019,7.671089,0.039037,338.96308,99.591,78.015126,53123.72,3.701038,52.628928,-0.461457,75.007601,66.544937,-124.99903,-124.999706,6.840036,7.419207,18.581645,0.011108,18.207227,-499.999943,-499.408077,48.114182,29.3,167.344258,-6.318737,1.307048,NA,-0.019456,-1
"2024/05/30 00:01:52",100,45.595772,28.656615,45.063172,45.267359,45.173536,45.163285,9.239578,8.724192,0.329557,0,1.321035,45.039639,0,49.1493,36.727428,6.358502,-1.24971,41.802647,45.917248,84.600677,48.266777,0.810214,0.844467,46.621235,40.506931,24.681713,24.895832,1,0,1,0,5.150463,0.949074,0.535301,0.239612,0,1.337357,84.438416,85.212708,49.458904,37.008099,1.608824,0.914698,84.987259,85.031502,49.140625,1.018519,0,0,2.57766,1973.640015,1004.4,0.032348,304.913935,13.667185,14.771406,11.20196,7.670477,0.037384,347.38616,99.6,79.203107,53124.12,3.713649,54.103858,-0.46856,73.994428,66.734791,-125.000065,-124.999619,6.707065,7.031333,18.58089,0.011116,18.211701,-499.999828,-499.406726,48.086919,29.3,168.978305,-6.341505,1.344804,NA,-0.115052,-1
"2024/05/30 00:02:12",120,45.626442,28.6282,45.084236,45.276848,45.189833,45.182498,9.229345,8.724192,0.330563,0,1.321035,45.080441,0,49.091431,36.773724,6.473959,-1.24971,41.753456,45.94038,84.671585,48.266777,0.810388,0.843461,46.631363,40.517059,24.661457,24.791668,1,0,1,0,5.150463,0.949074,0.535301,0.239612,0,1.337357,84.438408,85.21302,49.351849,37.042828,1.608824,0.914698,84.987213,85.000847,49.201393,1.053241,0,0,2.42832,1973.650024,1004.4,0.033078,311.409005,13.556338,14.202782,11.318823,7.679659,0.042733,383.471685,99.685,79.239829,53124.48,3.682567,54.168816,-0.342043,74.798541,66.92342,-124.999978,-124.999504,6.822764,6.851627,18.577584,0.011088,18.211901,-499.999196,-499.407904,48.109438,29.3,168.821284,-6.384258,1.324697,NA,11.398759,-1
"2024/05/30 00:02:32",140,45.646988,28.630174,45.018393,45.296519,45.224952,45.211616,9.25944,8.734203,0.330563,0,1.321035,45.121212,0,49.085644,36.889469,6.487558,-1.24971,41.74334,45.970753,84.622375,48.260994,0.812934,0.843461,46.620655,40.537312,24.670139,24.76273,1,0,1,0,5.150463,0.949074,0.535301,0.241632,0,1.337357,84.438118,85.21302,49.152199,37.83276,1.608824,0.904688,84.987244,85.010674,49.103004,1.047454,0,0,2.60848,1973.670044,1004.5,0.035205,336.528302,13.134549,13.12689,11.326437,7.693784,0.045707,426.583929,99.705,79.8859,53124.88,3.706956,55.095814,-0.341027,75.742666,67.011039,-124.999871,-124.999382,7.263014,6.827506,18.578034,0.011135,18.211551,-499.996179,-499.401928,48.168451,28.7,168.568421,-6.574247,1.343739,NA,11.416435,-1
"2024/05/30 00:02:52",160,45.67794,28.611865,45.126628,45.324619,45.23936,45.237138,9.219327,8.734203,0.330563,0,1.321035,45.162315,0,49.210068,36.759254,6.453709,-1.24971,41.649315,45.989567,84.609352,48.246529,0.807892,0.844481,46.630791,40.537312,24.673031,24.849537,1,0,1,0,5.150463,0.949074,0.535301,0.241632,0,1.337357,84.438118,85.21302,49.551502,37.835651,1.608824,0.904688,84.997665,85.032089,49.12326,1.050347,0,0,2.33686,1973.680054,1004.5,0.039203,374.232503,12.310341,13.030852,11.152614,7.699087,0.048201,436.602528,99.706,78.716721,53125.24,3.672326,54.205589,-0.277178,73.61589,66.977188,-124.999691,-124.999957,8.123296,7.061802,18.624975,0.011082,18.211796,-499.999339,-499.408192,48.235286,28.7,167.740198,-6.9658620000000004,1.324538,NA,10.341308,-1
"2024/05/30 00:03:12",180,45.728584,28.662708,45.086383,45.366606,45.25615,45.166994,9.199311,8.734203,0.330563,0,1.321035,45.193554,0,48.888889,36.912617,6.510126,-1.24971,41.650768,46.032963,84.607918,48.258099,0.808558,0.844481,46.620365,40.558426,24.710648,24.907406,1,0,1,0,5.150463,2.800926,0.546875,0.241632,0,1.337357,84.438118,85.182571,49.357643,37.847221,1.608824,0.904688,84.997917,85.011566,49.100109,1.030093,0,0,2.30391,1973.689941,1004.5,0.040979,387.386833,12.043227,12.848825,10.813145,7.70941,0.052141,452.910259,99.781,79.16396,53125.64,3.701607,51.34592,-0.296836,73.627069,66.963395,-125.000029,-125,8.402101,7.608188,18.601054,0.011181,18.211754,-500.003017,-499.409973,48.264107,28.7,167.247586,-7.095807,1.311693,NA,-0.557673,-1
