"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/28 10:30:01",0,31.624702,33.477606,31.835967,30.832999,31.101868,31.663507,9.208794,8.592709,0.270392,0,1.348959,29.837095,0,48.952545,49.088539,6.330435,-1.258391,45.081005,32.00956,89.771446,48.266777,0.794676,0.652366,47.739017,36.168697,24.597801,24.947914,1,0,1,0,4.398148,20.422451,0.538194,0.238173,0,1.334492,90.044022,90.751442,49.47916,48.527195,1.604021,0.906163,90.581833,92.305588,49.285294,37.065971,0,0,2.62825,1883.829956,1010.9,0.020834,193.712885,12.407455,13.470551,8.415393,6.8607,0.034449,238.117688,-0.001,78.518701,50543.72,3.712377,57.488968,-0.403516,83.252785,66.623957,-124.999706,-124.998729,8.021931,8.280854,18.816593,0.013517,17.977662,-499.99977,-499.405462,48.130893,31.4,154.517765,-6.931154,1.343444,NA,11.908337,-1
"2024/05/28 10:30:21",20,31.645262,33.778165,31.794715,30.77477,31.125083,31.654671,9.143292,8.592709,0.269386,0,1.348959,29.857061,0,48.888882,49.039349,6.437506,-1.256076,45.091129,32.028378,89.788788,48.255207,0.793106,0.652366,47.759571,36.117764,24.699072,24.806133,1,0,1,0,4.398148,20.422451,0.549769,0.239092,0,1.334492,90.002647,90.751442,49.418404,48.949654,1.604021,0.896122,90.539299,92.39817,49.117474,35.983795,0,0,2.61916,1883.839966,1010.9,0.022849,213.789211,12.290265,12.847411,8.352023,6.876562,0.029848,251.796856,-0.001,77.833122,50544.08,3.678023,66.129126,-0.323282,82.26029,66.616972,-124.999662,-124.999188,8.14425,8.300239,18.811553,0.013533,17.973783,-499.99954,-499.402101,48.114153,31.4,154.240165,-6.981936,1.368422,NA,1.36907,-1
"2024/05/28 10:30:41",40,31.645262,34.104565,31.820718,30.865164,31.072428,31.622346,9.476607,8.592709,0.269386,0,1.348959,29.87731,0,49.137733,49.036457,6.287323,-1.187211,45.070885,31.966145,89.78157,48.272564,0.795211,0.652366,47.739037,36.086807,24.632521,24.869789,1,0,1,0,4.398148,20.422451,0.549769,0.240102,0,1.334492,90.002647,90.710114,49.302658,49.542824,1.604021,0.906192,90.539574,92.490196,49.227425,35.943283,0,0,2.63027,1883.859985,1010.9,0.023434,221.116386,11.957451,12.64801,8.340387,6.907338,0.034249,263.351359,-0.001,78.527769,50544.44,3.699003,129.025592,-0.3305,82.655394,66.546217,-124.999813,-124.998894,8.491631,8.26482,18.806456,0.013477,17.978364,-499.997098,-499.400578,47.984146,31.4,154.369273,-7.185716,1.295278,NA,9.286802,-1
"2024/05/28 10:31:01",60,31.645262,33.864849,31.708621,30.701164,31.191501,31.72479,9.447984,8.582634,0.269386,0,1.348959,29.888012,0,49.074074,48.995949,6.37384,-1.248263,45.092575,31.944448,89.732376,48.29282,0.790553,0.653371,47.739037,36.056427,24.699072,24.878471,1,0,1,0,4.398148,20.422451,0.549769,0.242106,0,1.334492,90.002647,90.709564,49.438652,50.321178,1.604021,0.896151,90.519073,92.602715,49.157986,34.840858,0,0,2.57407,1883.869995,1010.9,0.025157,235.5465,11.687443,13.119411,8.191947,6.914099,0.027624,228.783294,-0.001,79.288317,50544.84,3.721934,112.728259,-0.490201,83.502718,66.500925,-125.000043,-124.999203,8.773457,8.533491,18.806905,0.013462,17.973633,-499.996466,-499.413334,47.874549,31.4,154.608457,-7.359913,1.371893,NA,11.127161,-1
"2024/05/28 10:31:21",80,31.665516,33.714295,31.477599,30.715444,31.232274,31.767473,9.30301,8.582634,0.269386,0,1.348959,29.888588,0,48.978584,48.981483,6.357634,-1.261573,45.094025,31.947336,89.714996,48.301502,0.796817,0.653371,47.718788,36.005226,24.609373,24.797451,1,0,1,0,4.398148,20.422451,0.549769,0.242106,0,1.334492,90.002922,90.710129,49.305553,50.370369,1.604021,0.906163,90.540169,92.684013,49.224529,33.637154,0,0,2.64928,1883.890015,1010.9,0.022886,208.242576,12.045358,13.915423,8.132725,6.941682,0.025517,209.490662,-0.001,78.479239,50545.2,3.682989,107.902017,-0.492644,81.749307,66.418437,-124.999749,-124.998736,8.399877,8.658891,18.800095,0.013542,17.969165,-499.998822,-499.415115,47.787179,31.4,155.582194,-7.195328,1.324934,NA,9.352471,-1
"2024/05/28 10:31:41",100,31.685781,33.736065,31.983916,30.910176,31.256731,31.774776,9.17314,8.582634,0.269386,0,1.348959,29.888596,0,48.932289,49.030666,6.335353,-0.760127,45.073776,32.00956,89.715012,48.275459,0.794944,0.653371,47.728901,35.974842,24.835068,24.85532,1,0,1,0,4.398148,20.422453,0.549769,0.242106,0,1.334492,90.002922,90.679138,49.357635,50.318283,1.604021,0.906163,90.540176,92.714417,49.140625,32.595486,0,0,2.6659,1883.900024,1010.9,0.02114,190.731031,12.705638,14.544843,8.272964,6.911402,0.027812,188.517875,-0.001,79.558653,50545.56,3.711486,90.542855,-0.445223,83.920426,66.482811,-124.999354,-124.999856,7.710698,8.492328,18.801932,0.01352,17.977644,-500.001322,-499.411553,47.740311,31.4,155.595343,-6.821727,1.325403,NA,9.386967,-1
"2024/05/28 10:32:01",120,31.706318,34.214303,31.974457,30.984859,31.290834,31.836613,9.336693,8.582634,0.270392,0,1.348959,29.878752,0,49.160877,49.050922,6.372683,-1.119792,45.104156,32.00956,89.722229,48.258099,0.794401,0.652366,47.739323,35.934017,24.649881,24.840855,1,0,1,0,4.398148,20.410879,0.549769,0.243116,0,1.334492,90.002922,90.699707,49.351852,50.879627,1.604021,0.896151,90.530052,92.73497,49.27372,32.502892,0,0,2.55,1883.920044,1010.9,0.018425,170.028736,13.351978,13.569786,8.619759,6.928539,0.028944,219.582235,-0.001,79.700204,50545.92,3.708246,86.263949,-0.435462,83.199303,66.608291,-124.99977,-124.998808,7.036067,8.009432,18.802405,0.013516,17.969175,-500.000402,-499.410835,47.816043,31.4,154.860735,-6.449747,1.321474,NA,2.493148,-1
"2024/05/28 10:32:21",140,31.736702,33.626503,31.87849,30.766947,31.026182,31.815805,9.213258,8.582633,0.270392,0,1.348959,29.899019,0,49.001732,49.071175,6.352426,-1.264178,45.070873,32.009567,89.723694,48.255207,0.790451,0.653371,47.760151,35.882793,24.719326,24.803238,1,0,1,0,4.398148,20.422451,0.549769,0.234789,0,1.334492,90.002922,90.699425,49.328697,47.421875,1.594012,0.906192,90.540451,92.67244,49.129051,33.058449,0,0,2.49476,1883.930054,1010.9,0.021264,196.414594,12.59704,13.005004,8.666957,6.946332,0.028046,236.601837,-0.001,78.970303,50546.28,3.698805,69.847611,-0.331008,83.697307,66.633641,-124.999648,-124.999203,7.824049,7.763947,18.797193,0.013527,17.969172,-500.002126,-499.400578,47.965968,31.4,154.685781,-6.827714,1.332749,NA,2.392823,-1
"2024/05/28 10:32:41",160,31.716152,34.052689,31.941011,30.748063,30.581297,31.650028,9.368865,8.582633,0.271405,0,1.348959,29.878469,0,48.871525,49.004631,6.308445,-1.264178,45.081005,32.081905,89.712097,48.260994,0.792318,0.653371,47.781254,35.852413,24.644094,24.809025,1,0,1,0,4.398148,20.422451,0.549769,0.231708,0,1.334492,90.003487,90.700569,49.302662,45.535297,1.604022,0.916203,90.540459,92.382256,49.215851,36.475697,0,0,2.63588,1883.939941,1010.9,0.022133,207.97036,12.087573,13.039164,8.479386,6.921707,0.024882,226.085895,-0.001,79.41525,50546.68,3.717835,68.645337,-0.529292,83.845189,66.686011,-125.000445,-124.998822,8.355814,8.008251,18.801948,0.013544,17.977678,-499.999885,-499.409312,48.009247,31.4,154.334522,-7.104747,1.329215,NA,0.352744,-1
"2024/05/28 10:33:01",180,31.716154,33.935846,31.950578,30.756498,30.548609,31.552986,9.25753,8.582633,0.270378,0,1.348959,29.898151,0,49.267937,49.068287,6.288193,-1.264177,45.081005,32.013901,89.716454,48.275459,0.79098,0.653371,47.771141,35.831879,24.69039,24.800344,1,0,1,0,4.398148,20.422451,0.549769,0.234134,0,1.334492,89.993065,90.679726,49.487846,46.568279,1.604022,0.906192,90.520218,92.238464,49.129051,38.032402,0,0,2.5112,1883.959961,1010.9,0.022137,203.483918,12.0553,13.107637,8.42302,6.901162,0.026438,227.514464,-0.001,78.691122,50547.04,3.68634,59.117248,-0.511806,83.383767,66.682279,-125.000697,-124.999583,8.3895,8.249392,18.804608,0.013603,17.977728,-499.998104,-499.406439,48.017699,31.4,154.177802,-7.120302,1.33443,NA,0.266238,-1
