"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/27 17:00:17",0,46.34,43.928077,45.993145,45.791538,45.799417,45.929627,9.308208,8.712031,0.33852,0,1.318865,45.03038,0,49.050919,48.776047,6.472514,-1.255786,44.427094,46.601559,90.755241,48.260994,0.650767,0.655801,47.085365,42.912872,24.667246,24.835068,1,0,1,0,4.354745,4.545717,0.541088,0.236161,0,1.314612,90.807892,91.58567,49.458908,47.499996,1.641667,0.963744,91.366585,92.998856,49.163776,24.785877,0,0,2.58622,1836.579956,1013.7,0.023329,221.018073,12.609345,13.915222,9.156684,6.523938,0.031038,255.836089,-0.001,82.19903,49325,3.700553,37.042902,-0.559463,79.438232,67.189351,-125.000596,-124.99916,7.811205,7.958547,18.950048,0.014028,18.043322,-500.001436,-499.414225,47.767618,32.5,148.618236,-5.700695,1.278653,NA,0.202702,-1
"2024/05/27 17:00:37",20,46.360245,43.666322,45.959596,45.883913,45.767983,45.877953,9.368804,8.712031,0.33852,0,1.318865,45.051216,0,49.108795,49.15509,6.578418,-1.255786,44.428551,46.613125,90.753799,48.289928,0.650767,0.656821,47.096066,42.923012,24.716434,24.777199,1,0,1,0,4.354745,4.545717,0.541088,0.237163,0,1.314612,90.808182,91.575264,49.299767,47.977428,1.641667,0.963744,91.368027,92.790749,49.172455,26.895252,0,0,2.52065,1836.589966,1013.7,0.02418,228.573249,12.645465,13.050868,9.182036,6.530109,0.031263,275.095824,-0.001,81.755627,49325.36,3.695794,99.629984,-0.507902,76.718194,67.271665,-124.999533,-124.999289,7.773504,8.019152,18.949378,0.014065,18.043308,-499.998104,-499.415633,47.929828,32.5,148.067963,-5.656811,1.312202,NA,0.824055,-1
"2024/05/27 17:00:57",40,46.360245,43.853511,45.990812,45.766458,45.736343,45.814645,9.408911,8.712031,0.33852,0,1.318865,45.04023,0,49.036461,49.12326,6.574079,-1.255786,44.438671,46.591427,90.761032,48.295715,0.650767,0.656821,47.105621,42.912872,24.699072,24.791666,1,0,1,0,4.354745,4.545717,0.541088,0.238173,0,1.314612,90.798065,91.565147,49.282402,48.350689,1.641667,0.963744,91.347176,92.759239,49.160881,27.769094,0,0,2.51235,1836.609985,1013.7,0.025564,241.419594,12.054174,12.847005,9.152307,6.533505,0.032239,291.113611,-0.001,81.369812,49325.76,3.697051,97.920279,-0.560354,77.050391,67.306909,-125.000108,-124.99926,8.390675,8.046748,18.950514,0.01407,18.047001,-499.998449,-499.417328,48.062893,32.5,147.755008,-5.919797,1.380065,NA,0.690624,-1
"2024/05/27 17:01:17",60,46.360245,43.816485,45.85656,45.788394,45.769032,45.799591,9.368972,8.712031,0.33852,0,1.318865,45.06105,0,49.013309,49.103008,6.533565,-1.255786,44.427101,46.613136,90.749466,48.278355,0.650767,0.656821,47.116024,42.912598,24.696178,24.832176,1,0,1,0,4.354745,4.545717,0.541088,0.239175,0,1.314612,90.787933,91.544304,49.456017,48.671867,1.641667,0.963744,91.326614,92.790184,49.189812,27.676502,0,0,2.60546,1836.619995,1013.7,0.027419,256.305968,11.787234,12.59305,8.962099,6.539563,0.037197,315.94334,-0.001,81.08227,49326.12,3.698874,89.901653,-0.522483,77.677822,67.225638,-125.000223,-124.99926,8.669299,8.385262,18.940207,0.014045,18.052534,-500.001063,-499.407071,48.059074,31.6,147.37554,-6.032218,1.370004,NA,1.454199,-1
"2024/05/27 17:01:37",80,46.381371,43.809457,45.844373,45.755721,45.726012,45.804234,9.449309,8.712031,0.337515,0,1.318865,45.051216,0,48.993053,49.074074,6.586232,-1.255786,44.427101,46.542221,90.727753,48.252312,0.650767,0.656821,47.116035,42.912582,24.592014,24.968172,1,0,1,0,4.354745,4.545717,0.541088,0.240185,0,1.314612,90.787933,91.544289,49.664349,49.247684,1.641667,0.963744,91.326622,92.87236,49.178242,26.822916,0,0,2.54592,1836.640015,1013.7,0.029081,274.589831,11.533555,12.39357,8.808878,6.56705,0.034446,319.153339,-0.001,80.603503,49326.48,3.697402,68.588298,-0.524494,77.633137,67.111229,-124.999885,-124.999325,8.934081,8.628068,18.940785,0.014085,18.052521,-500.000718,-499.409082,48.050254,31.6,147.316394,-6.161024,1.373851,NA,1.48903,-1
"2024/05/27 17:01:57",100,46.381371,43.898374,45.900702,45.691694,45.737358,45.787312,9.398829,8.712031,0.337515,0,1.318865,45.052086,0,48.946754,49.007526,6.513314,-1.255786,44.427094,46.543678,90.710403,48.289925,0.650767,0.656821,47.095791,42.902176,24.629629,24.788774,1,0,1,0,4.354745,4.545717,0.541088,0.24246,0,1.314612,90.787659,91.534767,49.29398,50.402199,1.641667,0.963744,91.327492,92.965012,49.438652,25.581596,0,0,2.56942,1836.650024,1013.7,0.029474,279.028439,11.329252,12.543611,8.632735,6.565751,0.034033,300.300794,-0.001,80.225025,49326.84,3.696853,64.963933,-0.277435,76.549723,66.981467,-125.000237,-124.999117,9.147326,8.863273,18.941311,0.014085,18.047153,-499.997931,-499.409887,48.007175,31.6,147.176569,-6.264534,1.36491,NA,0.940103,-1
"2024/05/27 17:02:17",120,46.380787,43.817925,45.94006,45.663528,45.71811,45.801734,9.449137,8.712031,0.337515,0,1.318865,45.052086,0,49.108791,49.129047,6.540507,-1.255786,44.437225,46.543671,90.711838,48.289925,0.650767,0.656821,47.085361,42.912586,24.597801,24.76273,1,0,1,0,4.354745,4.545717,0.541088,0.243463,0,1.314612,90.788239,91.546608,49.583336,50.827545,1.641667,0.963744,91.347443,93.047806,49.163776,25.384836,0,0,2.50805,1836.660034,1013.7,0.027848,261.346667,11.538446,12.532554,8.634735,6.597287,0.030791,283.609029,-0.001,80.283871,49327.24,3.697313,56.055448,-0.26996,77.60927,66.861111,-124.999662,-124.999856,8.928976,8.927597,18.93498,0.014091,18.047224,-499.997702,-499.418247,47.875265,31.6,146.598819,-6.115032,1.337905,NA,2.52829,-1
"2024/05/27 17:02:37",140,46.360531,43.636602,45.851762,45.644017,45.756135,45.905258,9.448965,8.712031,0.337515,0,1.318865,45.031826,0,49.12616,49.0625,6.498263,-1.255786,44.428551,46.521973,90.693047000000007,48.278351,0.650767,0.656821,47.064835,42.912586,24.609375,24.803242,1,0,1,0,4.354745,4.545717,0.541088,0.245474,0,1.314612,90.788498,91.546608,49.522572,51.831593,1.641667,0.963744,91.347443,93.170715,49.18692,23.498262,0,0,2.57134,1836.680054,1013.7,0.027342,253.33052,11.410001,12.042739,8.52204,6.597995,0.036253,295.550093,-0.001,79.753114,49327.6,3.693393,51.856515,-0.530337,77.64668,66.645254,-125.000208,-124.999468,9.063042,9.071754,18.931556,0.014074,18.047195,-499.999023,-499.405951,47.764904,31.6,146.579153,-6.176312,1.307849,NA,2.61365,-1
"2024/05/27 17:02:57",160,46.360527,43.92285,45.880983,45.660723,45.783158,45.949123,9.408685,8.702025,0.337515,0,1.318865,45.032124,0,48.981483,49.1059,6.572919,-1.255786,44.428551,46.523422,90.721962,48.263885,0.650767,0.656821,47.044575,42.912586,24.684605,24.884256,1,0,1,0,4.354745,4.545717,0.541088,0.244457,0,1.314612,90.788231,91.546906,49.427082,51.458336,1.641667,0.963744,91.357285,93.201103,49.175346,23.535877,0,0,2.57136,1836.689941,1013.7,0.027655,259.881929,11.038232,12.346182,8.433403,6.584786,0.033557,299.488281,-0.001,79.518938,49327.96,3.702126,42.573581,-0.423035,78.266169,66.496357,-124.999971,-124.999562,9.451083,9.209176,18.931551,0.014039,18.043635,-499.998133,-499.412041,47.71585,31.6,146.399347,-6.370147,1.30269,NA,14.446886,-1
"2024/05/27 17:03:18",181,46.360527,43.877989,45.952449,45.727959,45.728564,45.984523,9.36845,8.712033,0.337515,0,1.318865,45.043404,0,49.045143,49.062496,6.446759,-1.255786,44.428543,46.63773,90.717628,48.266777,0.651779,0.656821,47.024025,42.912586,24.696178,24.719326,1,0,1,0,4.354745,4.545717,0.541088,0.246665,0,1.314612,90.798935,91.567444,49.658558,52.288776,1.641667,0.963744,91.347191,93.242187,49.302654,23.495371,0,0,2.54256,1836.709961,1013.7,0.027854,261.435099,11.368967,12.571246,8.45611,6.556104,0.03746,315.770127,-0.001,79.261391,49328.32,3.687425,44.032112,-0.430413,77.918122,66.405573,-125.000057,-124.999497,9.105872,9.21147,18.940782,0.01407,18.028677,-500.001494,-499.404572,47.611264,31.6,146.667318,-6.199152,1.298844,NA,14.425775,-1
