"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/29 11:03:24",200,30.142084,27.4279,30.009139,29.876231,29.648664,30.478816,9.037558,8.653064,0.357198,0,1.34919,29.481766,0,48.964111,36.747684,6.228588,-1.260995,23.614002,30.727724,90.704597,48.255207,0.895877,0.77301,34.263882,31.942987,24.618055,24.904514,1,0,1,0,13.570601,6.076389,0.543981,0.234345,0,1.314699,90.71241,91.448242,49.551506,35.40509,1.586285,0.902228,91.293365,92.994232,49.053814,21.403357,0,0,2.46228,1943.170044,1007.4,0.037779,357.840765,12.957078,13.792423,9.547893,6.213897,0.047523,454.389622,-0.001,79.336864,52223.88,3.706012,29.16716,-0.600888,72.457214,66.613102,-125.000122,-124.999354,7.448252,7.756926,18.91202,0.012811,17.979664,-499.999598,-499.408192,47.895247,30.9,169.856561,-7.529817,1.335886,NA,0.904869,-1
"2024/05/29 11:03:44",220,30.152206,27.416916,29.880427,29.932582,29.652124,30.424006,9.128244,8.663088,0.358203,0,1.34919,29.481766,0,49.019096,36.875004,6.163199,-1.260995,23.613998,30.727716,90.765381,48.252312,0.895877,0.774016,34.263878,31.932579,24.482058,24.707754,1,0,1,0,13.570601,6.076389,0.543981,0.231278,0,1.314699,90.722565,91.468811,49.554401,33.981483,1.576244,0.902228,91.313919,92.618645,49.178242,25.434027,0,0,2.39495,1943.189941,1007.4,0.041917,400.130037,12.708861,13.101236,9.733627,6.205008,0.051454,507.675204,-0.001,79.191667,52224.24,3.691392,28.72927,-0.585391,71.756502,66.659738,-125.000237,-124.999605,7.707333,7.498016,18.917164,0.012784,17.982013,-500.001494,-499.410547,47.90214,30.9,168.946413,-7.62977,1.322848,NA,1.123933,-1
"2024/05/29 11:04:04",240,30.172459,27.424507,29.807881,29.918538,29.679224,30.430939,9.117533,8.663088,0.358203,0,1.34919,29.512148,0,49.071175,36.918404,6.237848,-1.260995,23.645824,30.727716,90.755234,48.269672,0.895877,0.774016,34.27372,31.911743,24.626736,24.829281,1,0,1,0,13.570601,6.076389,0.543981,0.234292,0,1.314699,90.72258,91.468811,49.259258,35.465855,1.586285,0.892217,91.313919,92.4543,49.126152,28.483795,0,0,2.50735,1943.199951,1007.4,0.046716,444.523091,12.022645,12.76942,9.557159,6.191283,0.056202,525.289403,-0.001,78.957079,52224.64,3.698276,30.175342,-0.465107,72.241718,66.604055,-124.999131,-124.999382,8.423584,7.764256,18.917004,0.012802,17.982035,-499.998707,-499.404227,47.936833,30.9,168.647978,-8.047475,1.283503,NA,1.071735,-1
"2024/05/29 11:04:24",260,30.212961,27.405503,29.788805,29.940381,29.683716,30.372802,9.198215,8.663088,0.358203,0,1.34919,29.533564,0,48.952545,36.828705,6.135128,-1.260995,23.664629,30.72772,90.755241,48.258099,0.895877,0.775022,34.283844,31.891199,24.629629,24.855322,1,0,1,0,13.570601,6.076389,0.543981,0.236296,0,1.314699,90.722839,91.458672000000007,49.429974,36.192127,1.576273,0.892188,91.293381,92.444138,49.114582,27.719906,0,0,2.5257,1943.209961,1007.4,0.047834,460.250161,11.706717,13.220271,9.338847,6.212797,0.051148,490.944021,-0.001,78.783503,52225,3.697861,25.980188,-0.457664,71.331428,66.509763,-124.999634,-124.998923,8.75334,8.145441,18.913032,0.01287,17.972789,-499.999425,-499.41184,47.881491,30.9,169.158615,-8.298661,1.280214,NA,0.6496,-1
"2024/05/29 11:04:44",280,30.243341,27.406622,29.790801,29.956397,29.720368,30.431079,9.116717,8.663088,0.357198,0,1.34919,29.574356,0,49.181137,36.81134,6.175931,-1.260995,23.664635,30.724827,90.7668,48.272564,0.895877,0.775022,34.263302,31.870081,24.658564,24.788771,1,0,1,0,13.570601,6.076389,0.543981,0.237314,0,1.314699,90.721985,91.469391,49.351849,36.652195,1.576273,0.892188,91.313309,92.484657,49.146408,27.725693,0,0,2.37475,1943.22998,1007.4,0.045246,431.84223,12.011254,13.395682,9.220703,6.202937,0.054383,464.008185,-0.001,78.476084,52225.36,3.698008,28.08887,-0.452318,71.552667,66.443819,-125.000165,-124.999045,8.435474,8.364704,18.911251,0.012778,17.98588,-499.998765,-499.406755,47.888974,30.9,168.842879,-8.066457,1.278896,NA,0.62878,-1
"2024/05/29 11:05:04",300,30.263601,27.405685,29.852779,29.978701,29.720203,30.420066,9.17726,8.663088,0.357198,0,1.34919,29.594604,0,48.935181,36.825806,6.070889,-0.982639,23.664631,30.736397,90.762459,48.243633,0.895877,0.775022,34.242176,31.870075,24.704861,24.921873,1,0,1,0,13.570601,6.076389,0.543981,0.238331,0,1.314699,90.722565,91.479248,49.204285,37.219322,1.586314,0.892188,91.313614,92.608788,49.163776,26.440969,0,0,2.38535,1943.23999,1007.4,0.043585,412.089115,12.226762,13.175949,9.267282,6.22149,0.056011,484.578553,-0.001,77.615187,52225.76,3.696991,29.388938,-0.468252,71.669652,66.355016,-124.999842,-124.99898,8.210533,8.282714,18.908504,0.012763,17.976756,-499.998765,-499.408709,47.998671,30.9,169.763865,-7.977636,1.326373,NA,0.868984,-1
"2024/05/29 11:05:24",320,30.274303,27.441714,29.925704,29.996757,29.767609,30.501167,9.237897,8.653064,0.357198,0,1.34919,29.615156,0,49.143517,36.875004,6.122396,-1.261863,23.663189,30.727716,90.772575,48.29282,0.895877,0.775022,34.232056,31.870659,24.594906,24.817707,1,0,1,0,13.570601,6.076389,0.532407,0.239333,0,1.314699,90.722862,91.479782,49.398144,37.679398,1.586314,0.892188,91.313614,92.741592,49.131939,25.312498,0,0,2.20216,1943.26001,1007.4,0.044487,424.181069,12.056396,13.800617,9.213601,6.211277,0.042546,419.024902,-0.001,77.891019,52226.12,3.715035,29.205367,-0.466459,72.874765,66.341674,-124.99944,-124.998951,8.388356,8.277696,18.907389,0.012771,17.982237,-499.998707,-499.415432,48.009567,30.9,169.153401,-8.050214,1.280013,NA,0.871284,-1
"2024/05/29 11:05:44",340,30.305552,27.449563,29.944915,30.02477,29.792807,30.49618,9.122046,8.653064,0.357198,0,1.34919,29.615156,0,48.935181,36.747681,6.196762,-1.231192,23.644382,30.739292,90.772575,48.263885,0.895877,0.776034,34.222218,31.850403,24.545719,24.835068,1,0,1,0,13.570601,6.076389,0.543981,0.239333,0,1.314699,90.744804,91.499466,49.343166,37.644676,1.586314,0.892188,91.3237,92.823761,49.111687,24.157986,0,0,2.32954,1943.27002,1007.4,0.039257,372.569411,12.686385,13.240302,9.38687,6.233091,0.053265,463.991464,-0.001,77.18126,52226.52,3.685516,28.124888,-0.213594,73.182431,66.318251,-124.99972,-124.999318,7.730793,8.142564,18.903213,0.01286,17.981928,-499.999713,-499.406956,48.007701,30.9,168.908782,-7.637229,1.37409,NA,1.612982,-1
"2024/05/29 11:06:04",360,30.305552,27.407405,29.84921,30.031281,29.789667,30.523712,9.1334,8.653064,0.357198,0,1.34919,29.625572,0,49.056709,36.730324,6.131077,-1.260995,23.642937,30.729176,90.83622,48.284142,0.895877,0.776034,34.222214,31.828989,24.690393,24.742476,1,0,1,0,13.570601,6.076389,0.543981,0.240343,0,1.314699,90.755226,91.509583,49.510994,38.041084,1.586314,0.892188,91.344574,92.936882,49.088539,22.769098,0,0,2.29719,1943.280029,1007.4,0.042693,405.492456,12.164067,13.347305,9.377281,6.219288,0.051787,484.665318,-0.001,77.261854,52226.88,3.69192,27.006684,-0.210967,70.094484,66.311331,-124.999856,-124.999282,8.275972,8.012267,18.902878,0.012794,17.981997,-500.000172,-499.420747,48.013451,29.9,169.715491,-8.010006,1.277952,NA,1.250668,-1
"2024/05/29 11:06:24",380,30.32638,27.391324,29.837329,30.017066,29.816911,30.578128,9.110359,8.663088,0.357198,0,1.34919,29.646391,0,49.152199,36.86343,6.152781,-1.185763,23.666079,30.800041,90.87381,48.24942,0.895877,0.776034,34.211803,31.798321,24.701967,24.829281,1,0,1,0,13.570601,6.076389,0.543981,0.240343,0,1.314699,90.786201,91.509895,49.360531,38.342014,1.586314,0.892188,91.36599,92.998871,49.120369,22.760414,0,0,2.52219,1943.290039,1007.4,0.044672,423.878485,12.120066,14.43543,9.231626,6.241224,0.041316,375.189325,-0.001,77.055514,52227.24,3.692345,28.43017,-0.449764,72.231691,66.244255,-125.000108,-124.998937,8.321899,8.216897,18.90615,0.012829,17.97247,-500.000833,-499.411323,47.997348,29.9,169.426863,-8.019273,1.303891,NA,1.252363,-1
"2024/05/29 11:06:44",400,30.32638,27.385629,29.956995,30.040684,29.856161,30.617839,9.129635,8.663088,0.357198,0,1.34919,29.646399,0,49.045135,36.759254,6.238426,-1.028646,23.615444,30.789911,90.876701,48.287033,0.895877,0.77704,34.211803,31.787905,24.806133,24.820599,1,0,1,0,13.570601,6.076389,0.543981,0.241345,0,1.314699,90.806465,91.520859,49.097221,38.616898,1.586314,0.892188,91.355843,93.081612,49.166664,21.533564,0,0,2.44885,1943.310059,1007.4,0.036007,337.622195,13.13162,13.559567,9.434924,6.227543,0.048284,431.380253,-0.001,77.128089,52227.64,3.689352,28.369692,-0.416844,71.834026,66.290581,-125.000007,-124.999275,7.26607,8.030787,18.904403,0.012806,17.972922,-499.998592,-499.405146,48.011668,29.9,169.475481,-7.402007,1.332003,NA,1.732899,-1
"2024/05/29 11:07:04",420,30.346636,27.387713,30.019668,30.117695,29.842785,30.686182,9.06811,8.663088,0.358203,0,1.34919,29.65624,0,49.021992,36.736107,6.209204,-1.252314,23.613997,30.853569,90.846336,48.255207,0.895877,0.77704,34.191551,31.767651,24.618057,24.881365,1,0,1,0,13.570601,6.076389,0.532407,0.241338,0,1.314699,90.816887,91.541115,49.360527,38.492474,1.586314,0.892188,91.385963,93.112282,49.123268,21.527781,0,0,2.47026,1943.319946,1007.4,0.038988,375.556494,12.475746,13.843669,9.59742,6.216786,0.048051,406.352172,-0.001,77.470648,52228,3.694149,26.972033,-0.438095,71.693058,66.321588,-124.999555,-124.99888,7.950651,7.679008,18.904395,0.012831,17.972812,-499.997529,-499.410777,47.985331,29.9,169.160945,-7.769662,1.323927,NA,1.768743,-1
"2024/05/29 11:07:25",441,30.346636,27.324509,29.985616,30.077212,29.855006,30.721293,9.128476,8.653064,0.358203,0,1.34919,29.666365,0,49.062496,36.93576,6.12963,-1.255786,23.603874,30.875271,90.895508,48.287029,0.895877,0.77704,34.191551,31.778067,24.675926,24.92766,1,0,1,0,13.570601,6.076389,0.543981,0.241345,0,1.314699,90.837692,91.582214,49.369209,39.120369,1.586313,0.892188,91.385963,93.122421,49.166664,21.487267,0,0,2.437,1943.339966,1007.4,0.038315,362.703599,12.571478,13.029106,9.450095,6.206341,0.051603,441.770359,-0.001,77.453844,52228.36,3.694447,25.155415,-0.652002,71.62324,66.368794,-125.00028,-124.999231,7.850729,7.88292,18.910864,0.012814,17.96826,-500.001465,-499.412329,48.037995,29.9,168.999906,-7.699574,1.368606,NA,-1.241189,-1
"2024/05/29 11:07:44",460,30.356766,27.309781,30.124102,30.081618,29.842486,30.63384,9.189631,8.653064,0.359209,0,1.34919,29.666365,0,49.021992,36.715858,6.216436,-1.255497,23.603872,30.966442,90.917206,48.258099,0.895877,0.77704,34.191551,31.747395,24.664351,24.814814,1,0,1,0,13.570601,6.076389,0.532407,0.23118,0,1.314699,90.868065,91.60302,49.403938,33.949654,1.576302,0.902228,91.406532,92.988724,49.334488,22.364002,0,0,2.43243,1943.349976,1007.4,0.040026,386.46983,12.0442,13.309353,9.437851,6.16731,0.050111,450.956506,-0.001,77.27071,52228.76,3.696899,24.912661,-0.637564,71.958312,66.356536,-124.999634,-124.999648,8.401085,7.850204,18.911275,0.012774,17.982204,-499.998535,-499.412846,48.081205,29.9,170.09146,-8.105174,1.373097,NA,4.788693,-1
"2024/05/29 11:08:05",481,30.387426,27.282178,30.109018,30.13849,29.85182,30.584223,9.016601,8.663088,0.359209,0,1.34919,29.697346,0,49.050922,36.814232,6.160304,-1.255786,23.603867,30.946186,90.949013,48.278351,0.895877,0.77704,34.191551,31.717026,24.713541,24.756945,1,0,1,0,13.570601,6.076389,0.532407,0.233192,0,1.314699,90.879044,91.623848,49.265049,34.728012,1.576302,0.892188,91.427956,92.717575,49.17535,24.713541,0,0,2.49497,1943.359985,1007.4,0.041597,396.648799,12.154429,14.403796,9.253102,6.155707,0.041765,373.51273,-0.001,77.536674,52229.12,3.705699,66.626911,-0.422054,71.696784,66.366104000000007,-125.000208,-124.999282,8.286032,8.16986,18.916007,0.012811,17.973019,-499.99888,-499.410432,48.071421,29.9,170.136273,-8.037106,1.311769,NA,12.335563,-1
"2024/05/29 11:08:25",501,30.417812,27.274046,30.036091,30.146595,29.874864,30.58453,9.249889,8.663088,0.359209,0,1.34919,29.728022,0,49.056709,36.889469,6.180559,-1.255786,23.606766,30.957769,90.980843,48.255211,0.895877,0.77704,34.180843,31.707186,24.603588,24.973957,1,0,1,0,13.026621,6.076389,0.532407,0.234194,0,1.314699,90.890625,91.624161,49.259254,35.289349,1.576331,0.892188,91.427956,92.644638,49.140621,26.261576,0,0,2.36725,1943.380005,1007.4,0.035513,335.065344,13.113091,13.967631,9.552162,6.146879,0.04383,405.572585,-0.001,77.286586,52229.48,3.69372,67.120896,-0.434349,71.198735,66.36444,-124.999957,-124.999885,7.28541,8.015855,18.918674,0.012797,17.972866,-500.001609,-499.41704,48.069624,29.9,169.627855,-7.422378,1.279298,NA,1.426665,-1
"2024/05/29 11:08:45",521,30.438353,27.242654,30.103271,30.166945,29.891487,30.563912,9.118454,8.663088,0.359209,0,1.34919,29.789072,0,49.117477,36.86343,6.12037,-1.255786,23.598089,30.967897,90.998192,48.275459,0.895877,0.778045,34.190678,31.70661,24.638309,24.788773,1,0,1,0,13.026621,6.076389,0.543981,0.235196,0,1.314699,90.880753,91.613724,49.571758,35.642357,1.576331,0.892188,91.417824,92.695312,49.103004,26.200809,0,0,2.38233,1943.390015,1007.4,0.037575,358.194315,12.83476,13.768077,9.742999,6.185205,0.047739,449.171801,-0.001,77.128912,52229.88,3.682996,69.93684,-0.460609,72.726448,66.43755,-124.999691,-124.999691,7.575924,7.647003,18.915283,0.012864,17.972615,-500.0025,-499.418161,48.126899,29.9,168.913938,-7.545526,1.32147,NA,1.431121,-1
"2024/05/29 11:09:05",541,30.458618,27.24046,30.069123,30.138107,29.859967,30.562585,9.128763,8.663088,0.358203,0,1.34919,29.809612,0,48.987267,36.929974,6.090857,-1.266203,23.608215,30.957766,90.998215,48.295712,0.895877,0.778045,34.190678,31.686644,24.594908,24.84664,1,0,1,0,13.026621,6.076389,0.543981,0.237201,0,1.314699,90.901077,91.62442,49.450233,36.559605,1.576331,0.892188,91.427948,92.777763,49.299763,25.27199,0,0,2.38343,1943.400024,1007.4,0.041296,393.114209,12.622668000000001,13.905354,9.693007,6.18571,0.043124,406.105726,-0.001,77.802177,52230.24,3.697163,69.726708,-0.457292,72.178559,66.532824,-125.000136,-124.999145,7.797299,7.683709,18.914165,0.012828,17.972829,-500.000115,-499.414455,48.133115,29.9,169.469931,-7.703216,1.331522,NA,12.783504,-1
