"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO2_abs_in - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_abs_in - [%]","CO_abs_in - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","O2_calc_abs_in - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]"
"2025/03/05 11:43:23",200,31.49971,26.392808,30.506328,30.040075,29.888295,31.034215,4.337214,3.739467,0.351063,0,0.432697,29.406258,0,29.652775,44.079857,-1.155961,-1.262441,39.719322,32.164368,88.666145,14.140625,0.705961,0.370254,42.135967,27.559881,24.661457,24.907406,1,0,1,0,0.859375,8.275464,0.445602,0.237382,0,0.348755,89.57608,90.552307,29.855326,40.598961,1.565856,0.871499,90.269669,91.76796,49.233212,27.207754,0,0,1.2105,2415.550049,1010.3,15.069109,8.348338,6.621939,0.044726,424.52422,107.94,67.878238,15433.32,3.754196,10.533949,-28.028922,15.021789,63.706628,5.24378,5.348004,19.347671,0.010089,18.061073,47.897735,27.7,145.296834,-5.307801,1.004894,NA,10.256731
"2025/03/05 11:43:43",220,31.519964,26.44139,30.547619,30.079514,30.564432,31.059073,4.317303,3.739467,0.35005,0,0.432697,29.457756,0,29.537037,44.007523,-1.155961,-1.262441,39.781544,32.002331,88.593773,14.140627,0.705961,0.370254,42.187496,27.549763,24.620947,24.817707,1,0,1,0,0.859375,8.275464,0.445602,0.238399,0,0.348755,89.555252,90.542213,29.87558,42.387154,1.565856,0.871499,90.269379,91.818871,49.250576,26.25289,0,0,1.12725,2415.560059,1010.4,15.194135,8.300526,6.6206,0.042705,416.557659,108.023,66.356909,15433.68,3.676095,10.544019,-34.898078,14.590482,63.702617,5.113282,5.317148,19.349659,0.010047,18.048638,47.919699,27.6,145.76276,-5.284446,1.05175,NA,6.794118
"2025/03/05 11:44:03",240,31.551216,26.465118,30.654896,30.162723,30.473184,31.165646,4.41846,3.749479,0.35005,0,0.432697,29.489006,0,29.383678,44.021984,-1.166088,-1.262441,39.791672,31.932873,88.447617,14.126158,0.705961,0.369249,42.239033,27.560179,24.623842,24.881363,1,0,1,0,0.859375,8.275464,0.445602,0.240441,0,0.348755,89.534424,90.532074,29.829281,45.416664,1.565856,0.871499,90.24971,91.910576,49.175346,25.306713,0,0,1.2158,2415.560059,1010.4,14.698837,8.221388,6.606979,0.048187,451.598593,108.106,66.349903,15434.04,3.696119,9.766963,-24.491817,14.338524,63.636565,5.630259,5.285616,19.336908,0.010032,18.066364,47.94081,27.6,146.030479,-5.470187,0.998981,NA,10.038895
"2025/03/05 11:44:23",260,31.633095,26.469633,30.559452,30.252551,31.036925,31.323664,4.439009,3.749479,0.35005,0,0.432697,29.539639,0,29.560181,44.013309,-1.155961,-1.262441,39.882843,31.838829,88.366631,14.140625,0.705961,0.369249,42.280117,27.570013,24.664352,24.942127,1,0,1,0,0.859375,8.275464,0.445602,0.242468,0,0.348698,89.523682,90.511833,30.011572,48.553234,1.565856,0.881539,90.249405,91.960915,49.068283,25.283566,0,0,1.28541,2415.570068,1010.4,15.409289,7.990474,6.578538,0.04453,418.147202,108.189,66.368736,15434.4,3.665838,11.646508,87.986318,13.430888,63.763382,4.888711,5.4574,19.338321,0.010061,18.074825,47.933483,27.6,146.433372,-5.229105,1.060658,NA,16.241811
"2025/03/05 11:44:43",280,31.725126,26.47171,30.661538,30.361475,31.747155,31.951551,4.278182,3.749479,0.35005,0,0.432697,29.581882,0,29.574652,44.024879,-1.155961,-1.262441,39.926247,31.746248,88.382545,14.11169,0.705961,0.369249,42.331032,27.569727,24.609375,24.78009,1,0,1,0,0.870949,8.275464,0.445602,0.244502,0,0.348698,89.503174,90.511833,29.774302,51.895256,1.565856,0.871528,90.229149,92.022247,49.120369,24.270832,0,0,1.21083,2415.580078,1010.4,15.892568,7.952487,6.601877,0.04273,406.188181,108.273,66.470878,15434.76,3.665789,10.399253,114.8603,13.926498,63.870852,4.384279,5.260964,19.339173,0.01008,18.07473,48.016377,27.6,146.054036,-5.025729,1.076182,NA,5.506933
"2025/03/05 11:45:03",300,31.786463,26.48154,30.735902,30.489598,31.392174,32.346858,4.339179,3.739467,0.35005,0,0.432697,29.612263,0,29.528355,44.12326,-1.166088,-1.262441,39.997128,31.919849,88.38253,14.114583,0.705961,0.369249,42.392654,27.589989,24.626736,24.782986,1,0,1,0,0.859375,8.275464,0.445602,0.244502,0,0.358739,89.482605,90.522255,29.959488,51.863422,1.565856,0.871557,90.219894,92.073441,49.207172,23.339121,0,0,1.30189,2415.590088,1010.4,16.100604,7.879047,6.584213,0.039749,374.066214,108.356,67.935639,15435.12,3.738551,10.95174,127.960868,14.332333,63.979144,4.167138,4.969505,19.352161,0.010096,18.08261,48.090668,27.6,145.670817,-4.926944,0.998592,NA,12.800444
"2025/03/05 11:45:23",320,31.848963,26.440682,31.366943,30.549937,32.012362,32.475072,4.288603,3.739467,0.352076,0,0.432697,29.612263,0,29.60648,44.027775,-1.155961,-1.262441,40.027489,32.073227,88.454872,14.114583,0.705961,0.369249,42.444149,27.600689,24.638309,24.817707,1,0,1,0,0.859375,8.275464,0.445602,0.245504,0,0.348727,89.482658,90.511826,30.017359,53.460644,1.565856,0.871528,90.219307,92.134796,49.253468,23.116318,0,0,1.21958,2415.590088,1010.4,15.414848,7.859691,6.54431,0.041574,389.976236,108.443,66.894664,15435.48,3.679188,9.988253,56.317755,13.650187,63.997007,4.882908,4.747864,19.361838,0.010105,18.080282,48.09956,27.6,145.86989,-5.149345,1.000111,NA,3.989697
"2025/03/05 11:45:43",340,31.879917,26.445656,31.513997,30.928209,31.808157,33.071166,4.308328,3.739467,0.352076,0,0.432697,29.612263,0,29.372107,44.178238,-1.155961,-1.262442,40.078117,32.261269,88.585075,14.105902,0.705961,0.369249,42.485241,27.601265,24.632523,24.864004,1,0,1,0,0.859375,8.275464,0.445602,0.245504,0,0.348727,89.440987,90.511826,29.962383,53.700806,1.565856,0.881597,90.219315,92.18573,49.100109,22.12384,0,0,1.27801,2415.600098,1010.4,15.053531,7.718753,6.467529,0.04355,407.094728,108.523,66.640294,15435.84,3.687027,9.853167,67.513941,14.324384,63.928155,5.26004,4.979235,19.363005,0.010102999999999999,18.066484,48.124832,27.6,146.162248,-5.258817,0.998134,NA,13.779653
"2025/03/05 11:46:03",360,31.900171,26.489787,31.411859,31.118486,32.256911,33.772617,4.350461,3.749479,0.354087,0,0.432697,29.581881,0,29.571758,44.050926,-1.15625,-1.262442,40.108498,32.554962,88.65889,14.111689,0.705961,0.369249,42.546581,27.600979,24.644096,24.837961,1,0,1,0,0.859375,8.275464,0.445602,0.245504,0,0.348698,89.49218,90.511826,29.910299,53.683449,1.565856,0.881597,90.249695,92.206337,49.212959,21.174768,0,0,1.29165,2415.610107,1010.4,15.393301,7.52547,6.467695,0.042516,398.292957,108.564,67.322681,15436.2,3.737212,10.909741,58.506176,15.431304,63.915938,4.905399,5.188222,19.369819,0.010124,18.066283,48.165175,27.6,145.960492,-5.101668,1.10714,NA,4.195059
"2025/03/05 11:46:23",380,31.920425,26.518632,31.767442,31.234995,31.528602,33.151409,4.289643,3.739468,0.355114,0,0.432697,29.561634,0,29.409723,44.030666,-1.15625,-1.262442,40.169273,32.813972,88.708099,14.097221,0.705961,0.370255,42.597504,27.621231,24.615162,24.794559,1,0,1,0,0.859375,8.275464,0.445602,0.234111,0,0.348698,89.503197,90.532356,29.927662,36.09375,1.565856,0.891609,90.249695,91.999695,49.15509,23.969908,0,0,1.19519,2415.610107,1010.4,15.722172,7.623869,6.41862,0.03951,367.38371,108.633,67.271599,15436.56,3.719176,10.817468999999999,-20.66719,14.612526,63.994741,4.562133,5.124169,19.391691,0.010112,18.074852,48.179604,27.6,145.96921,-5.022999,1.069375,NA,12.889132
"2025/03/05 11:46:43",400,31.940672,26.519803,31.630817,30.81358,31.689721,32.565993,4.400352,3.739468,0.355114,0,0.432697,29.54138,0,29.539927,43.975689,-1.15625,-1.262442,40.240166,32.939819,88.770287,14.103007,0.705961,0.370255,42.638893,27.631643,24.684605,24.774303,1,0,1,0,0.859375,8.275464,0.445602,0.237156,0,0.35871,89.513275,90.532356,29.861111,40.633675,1.565856,0.891609,90.270538,91.700241,49.111687,27.537613,0,0,1.18436,2415.620117,1010.4,15.165409,7.94149,6.377059,0.043763,414.801684,108.716,66.649947,15436.96,3.693337,10.548095,-4.966631,15.723284,64.006001,5.143266,4.937275,19.391099,0.010164,18.071086,48.227392,27.6,145.613772,-5.218023,1.000243,NA,6.283494
"2025/03/05 11:47:03",420,31.920425,26.529336,31.204105,30.595675,31.983643,31.948961,4.380034,3.739468,0.353103,0,0.432697,29.54138,0,29.427084,43.952545,-1.15625,-1.262442,40.303802,32.868954,88.812233,14.108795,0.705961,0.370255,42.690384,27.631643,24.745367,24.774303,1,0,1,0,0.859375,8.263889,0.445602,0.238158,0,0.34864,89.513298,90.532356,29.840855,42.173031,1.565856,0.88154,90.249687,91.628761,49.111687,28.767361,0,0,1.21575,2415.629883,1010.4,15.169879,8.480522,6.397472,0.043168,410.044835,108.799,66.497857,15437.32,3.689973,10.253025,-11.962524,14.75218,63.874045,5.1386,5.099472,19.385274,0.010139,18.084949,48.117087,27.6,145.81891,-5.254423,0.99817,NA,13.27693
"2025/03/05 11:47:23",440,31.899874,26.504539,31.096045,30.434199,31.648567,31.666395,4.269445,3.739468,0.353103,0,0.432697,29.54138,0,29.548609,44.065392,-1.15625,-1.262442,40.308147,32.727158,88.790535,14.111689,0.705961,0.369249,42.741592,27.631645,24.678818,24.973957,1,0,1,0,0.859375,8.275464,0.445602,0.238158,0,0.35871,89.513298,90.52224,29.988424,42.297455,1.565856,0.88154,90.249687,91.638908,49.048027,28.721064,0,0,1.1991,2415.629883,1010.4,14.861332,8.456364,6.370879,0.046453,441.602059,108.882,66.867159,15437.68,3.669759,11.084505,-14.110161,13.92338,63.946649,5.460651,5.127402,19.389153,0.010136,18.071252,48.014911,27.6,145.973518,-5.384106,1.02982,NA,12.369344
"2025/03/05 11:47:44",461,31.900169000000002,26.472328,30.857827,30.301831,30.95464,31.723585,4.339696,3.749479,0.353103,0,0.432697,29.561918,0,29.568859,43.964119,-1.15625,-1.262442,40.397839,32.541954,88.729797,14.114583,0.705961,0.369249,42.772266,27.641775,24.701965,24.849533,1,0,1,0,0.859375,8.275464,0.445602,0.239168,0,0.348698,89.513283,90.511833,29.745367,43.732639,1.565856,0.88154,90.249687,91.71241,49.120369,28.706598,0,0,1.21998,2415.639893,1010.4,15.177867000000001,8.281947,6.478541,0.045194,426.661988,108.965,68.62072,15438.04,3.765838,11.092107,2.400677,15.025124,63.847409,5.130262,5.325195,19.365646,0.010162,18.071093,47.914995,27.6,146.049108,-5.272669,1.05021,NA,11.148444
"2025/03/05 11:48:03",480,31.890034,26.451296,30.839735,30.303802,31.039607,31.781939,4.329687,3.749479,0.353103,0,0.432697,29.592583,0,29.589121,44.024883,-1.15625,-1.262442,40.410866,32.440681,88.696526,14.114583,0.705961,0.369249,42.823483,27.642063,24.716434,24.858215,1,0,1,0,0.859375,8.275464,0.445602,0.240177,0,0.348698,89.503181,90.511833,29.771412,45.222801,1.565856,0.871528,90.249687,91.816544,49.247681,26.779514,0,0,1.2221,2415.649902,1010.4,15.251407,8.224808,6.574495,0.045343,422.828635,109.049,67.943758,15438.4,3.708699,11.64045,2.540868,14.645455,63.870392,5.053503,5.204347,19.348125,0.010177,18.057156,47.852112,27.6,145.791576,-5.232746,1.042047,NA,12.581814
"2025/03/05 11:48:24",501,31.870073,26.453062,31.06581,30.489483,31.524316,32.041248,4.339754,3.749479,0.352098,0,0.432697,29.633669,0,29.519678,44.18692,-1.15625,-1.262442,40.481773,32.33506,88.637177,14.103009,0.705961,0.369249,42.844025,27.641478,24.60648,24.87558,1,0,1,0,0.859375,8.275464,0.445602,0.24118,0,0.348698,89.502609,90.511536,29.716434,46.822914,1.565856,0.871528,90.249687,91.910294,49.12326,25.581594,0,0,1.16432,2415.649902,1010.4,15.304543,8.136156,6.489561,0.042652,401.51623,109.136,67.750441,15438.76,3.670085,10.528932,112.073534,15.056189,63.940821,4.998042,5.241444,19.359646,0.01018,18.05282,47.800063,27.6,145.892237,-5.207323,1.055364,NA,3.827624
"2025/03/05 11:48:44",521,31.870081,26.458636,31.319679,30.642955,32.313632,32.068699,4.330098,3.749479,0.352098,0,0.432697,29.654221,0,29.473377,43.975697,-1.15625,-1.262442,40.530983,32.324932,88.671913,14.114583,0.705961,0.369249,42.895229,27.660866,24.638308,24.837963,1,0,1,0,0.859375,8.275464,0.457176,0.242189,0,0.348698,89.502609,90.521347,29.864002,48.457756,1.565856,0.881568,90.239594,91.98262,49.276615,25.740742,0,0,1.27822,2415.659912,1010.6,15.134617,7.942991,6.522519,0.044012,411.821266,109.219,67.108482,15439.12,3.674709,9.95765,127.025653,13.17047,63.90963,5.175405,5.160176,19.354374,0.010188,18.061923,47.941932,27.7,146.386093,-5.28736,1.050833,NA,11.287371
"2025/03/05 11:49:04",541,31.880787,26.387767,31.16507,30.596031,31.536244,32.437742,4.289357,3.749479,0.353103,0,0.432697,29.6849,0,29.667246,44.045139,-1.15625,-1.262442,40.530972,32.33651,88.661774,14.117476,0.705961,0.369249,42.947041,27.640038,24.670135,24.849537,1,0,1,0,0.859375,8.275464,0.445602,0.242189,0,0.348698,89.492775,90.511551,29.840855,48.411461,1.565856,0.881568,90.239594,92.034119,49.21875,24.864002,0,0,1.25617,2415.669922,1010.6,15.555609,7.845409,6.451804,0.042866,398.631482,109.302,67.44119,15439.48,3.707162,10.394937,147.950224,13.789848,63.965915,4.735987,5.291308,19.370382,0.010187,18.066414,48.059529,27.7,146.146719,-5.116886,1.04705,NA,3.209091
"2025/03/05 11:49:24",561,31.901617,26.397885,31.029454,30.75307,32.431559,32.558955,4.351909,3.749479,0.353103,0,0.432697,29.725998,0,29.525457,43.964119,-1.15625,-1.262442,40.652527,32.427662,88.670471,14.120371,0.705961,0.369249,42.987862,27.639456,24.646988,24.875578,1,0,1,0,0.859375,8.275464,0.445602,0.243191,0,0.348755,89.502594,90.52195,29.866898,50.098377,1.565856,0.871499,90.239281,92.115387,49.267933,23.828125,0,0,1.2903,2415.669922,1010.6,15.972725,7.921028,6.488926,0.039078,365.141881,109.385,66.070493,15439.84,3.641351,10.81536,148.259947,14.226278,63.995903,4.300614,5.109315,19.363503,0.010195,18.074894,48.131167,27.7,145.819825,-4.963624,1.038996,NA,10.913828
"2025/03/05 11:49:44",581,31.983788,26.465361,31.391192,30.707041,32.02874,33.036678,4.35098,3.739467,0.354116,0,0.432697,29.75695,0,29.623844,44.001732,-1.15625,-1.262442,40.675678,32.552067,88.679161,14.117477,0.705961,0.369249,43.028667,27.660288,24.629629,24.76852,1,0,1,0,0.859375,8.275464,0.445602,0.243191,0,0.358768,89.52372,90.522247,29.872684,50.251732,1.565856,0.88151,90.24942,92.167213,49.152203,22.841434,0,0,1.31045,2415.679932,1010.6,15.407649,7.907234,6.501657,0.042873,405.278102,109.464,66.917101,15440.2,3.711142,10.810575,86.546667,16.015488,63.954776,4.890423,4.834262,19.373278,0.010216,18.084839,48.188924,27.7,145.475631,-5.108324,1.01301,NA,5.977848
"2025/03/05 11:50:04",601,32.014465,26.574314,31.474708,30.617778,32.379706,33.126555,4.421589,3.739467,0.355122,0,0.432697,29.756952,0,29.565973,44.039349,-1.15625,-1.262442,40.711834,32.634544,88.718231,14.137731,0.705961,0.369249,43.089725,27.660002,24.528355,24.840855,1,0,1,0,0.859375,8.275464,0.445602,0.244201,0,0.348755,89.514137,90.54248,29.629627,51.958912,1.565856,0.871441,90.24942,92.208084,49.314232,22.789349,0,0,1.24059,2415.689941,1010.6,14.657299,7.772422,6.386154,0.048623,458.928927,109.547,66.504546,15440.6,3.713898,10.395713,89.456225,13.926333,63.820192,5.673615,5.029042,19.396236,0.010191,18.082894,48.163169,27.7,146.185447,-5.399441,1.113089,NA,8.599859
"2025/03/05 11:50:24",621,32.034718,26.552469,31.290129,30.908865,32.436331,33.385362,4.380383,3.749479,0.355122,0,0.432697,29.777197,0,29.531246,44.004627,-1.15625,-1.262442,40.784149,32.769123,88.745705,14.129049,0.705961,0.369249,43.130802,27.680254,24.774307,24.788773,1,0,1,0,0.859375,8.275464,0.445602,0.243191,0,0.348755,89.525154,90.562737,29.939234,50.104164,1.565856,0.881481,90.269676,92.239037,49.192703,21.692707,0,0,1.19544,2415.699951,1010.6,14.367066,7.553793,6.341965,0.052366,496.133802,109.63,67.272122,15440.92,3.709949,10.400265,91.800107,13.926139,63.754587,5.976551,5.415072,19.399655,0.010164,18.080528,47.899995,27.7,146.189727,-5.496116,1.031387,NA,6.660858
