"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/06/25 23:05:10",0,30.574375,25.12862,30.345606,30.305377,30.181151,30.241884,4.525229,4.333511,0.372012,0,0.519068,30.223091,0,31.562496,25.005785,5.926212,-1.261862,22.596931,30.704582,93.28846,48.234955,0.485568,0.493757,34.68692,28.807869,24.658564,24.823496,1,0,1,0,14.256365,0.94618,0.491898,0.236387,0,0.417795,93.076996,94.064255,31.831598,26.264465,1.554918,0.883883,93.823845,94.00666,49.233215,2.954282,0,0,1.23921,2107.870117,1016.5,0.056321,529.658254,11.772977,12.949701,10.533562,5.176477,0.059046,527.691026,516.388,73.23265,57472.64,3.716782,79.678099,-0.512543,73.311018,65.243165,-124.999526,92.395173,8.684179,8.43025,19.528939,0.009468,18.140919,-499.999943,-499.399084,48.015537,27.2,179.50346,-8.874824,1.282884,NA,6.962117,-1
"2024/06/25 23:05:30",20,30.574375,25.136737,30.32095,30.299344,30.203493,30.245214,4.555325,4.333511,0.372012,0,0.519068,30.243341,0,31.348377,24.973957,5.956015,-1.261862,22.620079,30.704575,93.281258,48.237846,0.485568,0.494763,34.686913,28.808449,24.606482,24.907406,1,0,1,0,14.256366,2.340857,0.491898,0.237397,0,0.417795,93.076996,94.064545,31.657986,26.750576,1.554918,0.883883,93.823845,93.996223,49.181133,2.962963,0,0,1.29662,2107.870117,1016.4,0.050785,477.333718,12.177707,12.671508,10.501118,5.177888,0.05905,543.1081,516.424,72.827299,57473.04,3.693217,79.684643,-0.50914,73.729711,65.243489,-124.999576,94.443899,8.261735,8.493873,19.528995,0.009471,18.139347,-499.999253,-499.398969,48.001903,27.9,180.230233,-8.621452,1.341117,NA,13.290886,-1
"2024/06/25 23:05:50",40,30.574375,25.123395,30.258785,30.208387,30.03605,30.107687,4.575343,4.333511,0.371007,0,0.519068,30.18259,0,31.582758,24.976852,5.918399,-1.261862,22.630207,30.713255,93.313103,48.226273,0.485568,0.494763,34.65567,28.807867,24.644096,24.788773,1,0,1,0,14.244792,2.340857,0.491898,0.238407,0,0.417795,93.066605,94.044296,31.617477,27.158564,1.554918,0.883883,93.813972,93.986122,49.195602,2.960069,0,0,1.34833,2107.879883,1016.4,0.052033,492.185787,11.924577,13.183464,10.572099,5.170299,0.056206,496.713114,516.479,72.910975,57473.44,3.688014,80.50451,-0.536155,73.218994,65.287149,-124.999964,94.240857,8.525945,8.332323,19.528391,0.009497,18.143438,-499.996696,-499.40009,48.001398,27.9,180.255357,-8.814013,1.33725,NA,13.328817,-1
"2024/06/25 23:06:10",60,30.594629,25.115872,30.183989,30.081927,29.929506,30.051908,4.524997,4.333511,0.371007,0,0.519068,30.11083,0,31.443867,24.907406,5.860245,-1.261862,22.692415,30.693005,93.300056,48.237846,0.485568,0.494763,34.665791,28.797741,24.696178,24.719328,1,0,1,0,14.256365,2.340857,0.491898,0.237396,0,0.427807,93.046318,94.034157,31.536457,26.684025,1.544907,0.883883,93.824684,94.006378,49.166664,2.948495,0,0,1.20429,2107.889893,1016.4,0.04921,458.314279,12.414866,13.41098,10.565123,5.160833,0.058001,486.970495,516.479,73.308271,57473.84,3.704545,79.377346,-0.542095,73.246294,65.341047,-125.000862,94.252809,8.014196,8.368506,19.53024,0.009381,18.148678,-500.002528,-499.410375,48.038661,27.9,180.895852,-8.505187,1.316898,NA,13.264747,-1
"2024/06/25 23:06:30",80,30.594622,25.160229,30.0659,30.00802,29.850004,29.992153,4.534956,4.333511,0.371007,0,0.519068,30.039621,0,31.385996,25.124418,5.952258,-1.261862,22.683735,30.666964,93.208916,48.266777,0.485568,0.494763,34.686337,28.807863,24.597803,24.910299,1,0,1,0,14.256366,2.340857,0.491898,0.237396,0,0.417795,93.047218,94.044289,31.678238,26.756363,1.544849,0.883883,93.824684,93.985519,49.236107,2.951389,0,0,1.25114,2107.899902,1016.4,0.049211,449.699915,12.558478,13.625336,10.652644,5.194256,0.062083,525.028333,516.555,73.118462,57474.2,3.696188,79.142665,-0.688507,73.973237,65.378979,-125.000488,97.462571,7.864298,8.181166,19.526553,0.009458,18.148723,-499.995633,-499.413392,48.082374,27.9,180.794917,-8.405631,1.28089,NA,14.386221,-1
"2024/06/25 23:06:50",100,30.604752,25.160514,29.980512,29.976197,29.826933,29.974878,4.484548,4.333511,0.371007,0,0.519068,29.978008,0,31.556713,24.910301,5.970195,-1.261863,22.685183,30.638027,93.208954,48.252312,0.485568,0.495783,34.706589,28.807579,24.600693,24.794559,1,0,1,0,14.253471,2.340857,0.491898,0.237396,0,0.417795,93.026962,94.022003,31.756363,26.536459,1.544878,0.883999,93.81514,93.996788,49.163765,2.962963,0,0,1.2471,2107.899902,1016.4,0.049428,466.831508,12.849835,13.291342,10.838126,5.18533,0.059179,530.39081,516.572,73.163828,57474.6,3.691646,79.991762,-0.619162,74.08766,65.453786,-124.999425,99.493341,7.560189,7.990954,19.525581,0.009432,18.143372,-499.996466,-499.403451,48.125154,27.9,180.201206,-8.18364,1.278798,NA,14.815287,-1
"2024/06/25 23:07:10",120,30.614874,25.199014,30.027648,29.943492,29.814074,29.966688,4.5353579999999996,4.333511,0.371007,0,0.519068,29.947626,0,31.510412,24.852428,6.032413,-1.261863,22.676498,30.545427,93.162636,48.246529,0.485568,0.495783,34.706593,28.817699,24.67882,24.832178,1,0,1,0,14.253473,2.340857,0.491898,0.237396,0,0.427865,93.026932,94.0634,31.759258,26.530674,1.544878,0.883999,93.804443,93.97628,49.236107,2.86169,0,0,1.34231,2107.909912,1016.4,0.051034,479.873446,12.557103,12.857045,10.985901,5.212144,0.06339,558.536839,516.603,73.589066,57475,3.706095,79.356106,-0.624307,73.581749,65.530667,-125.000129,97.009542,7.865733,7.774384,19.524025,0.009509,18.139588,-500.000259,-499.40552,48.169272,27.9,180.517879,-8.392527,1.324477,NA,11.175176,-1
"2024/06/25 23:07:30",140,30.625578,25.200413,30.046617,29.964557,29.831275,29.981533,4.555384,4.333511,0.371007,0,0.519068,29.947626,0,31.524881,25.144672,5.989005,-1.261863,22.696753,30.494785,93.204613,48.243633,0.485568,0.495783,34.738117,28.807581,24.745369,24.988422,1,0,1,0,14.265047,2.329283,0.491898,0.237396,0,0.417853,93.016525,94.032692,31.909723,26.715855,1.554918,0.883999,93.794304,93.945351,49.143517,2.826968,0,0,1.20814,2107.919922,1016.4,0.05446,510.508525,12.133412,12.942225,10.846395,5.205287,0.060405,512.960743,516.691,73.704429,57475.4,3.704279,79.135594,-0.478965,73.618418,65.594551,-125.000294,94.699359,8.307968,7.875925,19.522598,0.009558,18.151641,-499.99865,-499.398452,48.197416,27.9,179.891522,-8.648597,1.28991,NA,11.066813,-1
"2024/06/25 23:07:50",160,30.635696,25.212615,29.954592,29.962694,29.839975,29.984356,4.545197,4.333511,0.371007,0,0.519068,29.947626,0,31.550924,24.971064,5.894965,-1.261863,22.696753,30.50491,93.236435,48.24942,0.485568,0.495783,34.746803,28.807581,24.716434,24.829283,1,0,1,0,14.253473,2.340857,0.491898,0.238407,0,0.417853,93.006386,94.019974,31.938654,27.230902,1.554918,0.883969,93.81488,93.966736,49.103004,2.867477,0,0,1.35249,2107.919922,1016.4,0.049893,470.036479,12.278957,12.29867,10.758456,5.203236,0.063144,586.066324,516.694,73.815313,57475.8,3.683573,80.162534,-0.48469,74.159572,65.605981,-124.999102,93.009276,8.156053,8.037159,19.522482,0.009523,18.134905,-500.001235,-499.405232,48.084732,27.9,180.561033,-8.58409,1.278014,NA,13.902885,-1
"2024/06/25 23:08:10",180,30.64612,25.232555,30.008975,29.931322,29.825369,29.994463,4.534668,4.333511,0.371007,0,0.519068,29.947626,0,31.545139,24.956598,5.988426,-1.261573,22.745937,30.454273,93.20459,48.246525,0.485568,0.495783,34.747681,28.807581,24.623844,24.887154,1,0,1,0,14.253473,2.340857,0.491898,0.238407,0,0.417853,92.996544,94.030373,31.851852,27.164349,1.544878,0.883969,93.793724,93.956604,49.189812,2.847222,0,0,1.26174,2107.929932,1016.4,0.056527,529.236095,11.62641,12.850429,10.588728,5.198361,0.056303,511.728485,516.726,74.900655,57476.2,3.706555,78.368291,-0.422291,73.418155,65.628359,-124.999677,93.692165,8.837162,8.166251,19.522501,0.009534,18.143488,-499.999224,-499.409197,47.959722,27.9,180.071892,-9.035824,1.374629,NA,13.858692,-1
