"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO2_abs_in - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_abs_in - [%]","CO_abs_in - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","O2_calc_abs_in - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]"
"2025/03/05 14:16:03",0,36.269669,27.793579,34.618321,34.151376,35.471226,36.846881,4.933965,3.729453,0.320609,0,0.432697,31.404226,0,29.571762,91.137138,-1.155093,-1.26331,43.151066,37.32061,84.796043,14.157987,0.707791,0.383775,45.80238,28.926514,24.661457,24.904514,1,0,1,0,3.877315,14.337384,0.462963,0.282457,0,0.369184,86.099861,87.028954,30.086807,95.515038,1.585995,0.892072,86.766243,89.512703,49.256359,83.550346,0,0,2.48259,2418.77002,1010,15.911251,5.891358,7.217871,0.053395,509.926541,135.512,69.074828,15599.08,3.671425,9.009861,60.549789,12.247333,64.539889,4.364779,4.821871,19.228878,0.012354,18.137856,48.089619,29,150.540595,-5.001844,1.001705,NA,14.2614
"2025/03/05 14:16:23",20,36.22858,27.809272,34.387825,33.845867,36.213676,36.869699,4.995254,3.729453,0.320609,0,0.432697,31.404516,0,29.658564,90.92881,-1.155093,-1.26331,43.142372,37.340858,84.775803,14.166666,0.707791,0.383775,45.80238,28.94677,24.65567,24.81192,1,0,1,0,3.877315,14.337384,0.462963,0.280453,0,0.369184,86.068871,87.008377,29.910303,95.821762,1.585995,0.892072,86.746239,89.543663,49.050922,84.34317,0,0,2.46993,2418.780029,1010,16.185877,5.86997,7.146374,0.052721,502.578939,135.596,68.607396,15599.44,3.648182,9.833424,64.234779,12.530083,64.601928,4.078132,4.73847,19.235127,0.012391,18.142731,48.15888,29,150.553707,-4.916558,1.02205,NA,9.170871
"2025/03/05 14:16:43",40,36.218174,27.821355,34.339716,33.795342,36.019994,36.936543,5.036285,3.729453,0.320609,0,0.432697,31.41464,0,29.693289,90.882523,-1.155093,-1.26331,43.15395,37.332172,84.75843,14.166666,0.707791,0.384787,45.80238,28.967022,24.589119,24.837963,1,0,1,0,3.877315,14.337384,0.462963,0.279451,0,0.369184,86.038216,86.987549,29.971064,95.057861,1.585995,0.902141,86.736122,89.513016,49.195606,87.138313,0,0,2.47668,2418.800049,1010,16.252189,5.956464,7.216326,0.051767,492.364144,135.68,68.802453,15599.8,3.672092,8.868753,67.370701,13.41978,64.630564,4.008918,4.582823,19.226527,0.012415,18.151792,48.248138,29,150.680571,-4.899083,1.000396,NA,12.853882
"2025/03/05 14:17:03",60,36.187218,27.820476,34.822002,33.862685,35.221348,37.004445,5.086569,3.729453,0.320609,0,0.432697,31.404224,0,29.429974,91.145828,-1.155093,-1.26331,43.145267,37.382809,84.761322,14.175346,0.707791,0.384787,45.802662,28.966734,24.586224,24.814816,1,0,1,0,3.877315,14.348958,0.462963,0.272247,0,0.369184,86.007858,86.967003,29.90451,87.392937,1.585995,0.922193,86.704834,89.347504,49.160881,91.195015,0,0,2.23677,2418.810059,1010,16.197236,6.023335,7.159024,0.052611,506.396921,135.763,70.367678,15600.16,3.741986,9.971875,11.150561,12.943177,64.702657,4.066276,4.464339,19.232276,0.012502,18.137612,48.260494,29,150.239348,-4.893701,1.022626,NA,10.216737
"2025/03/05 14:17:23",80,36.166672,27.851689,34.387821,33.781575,34.867335,36.595143,5.109032,3.729453,0.320609,0,0.432697,31.424187,0,29.432867,90.986687,-1.155093,-1.26331,43.146713,37.405949,84.599228,14.175348,0.707791,0.384787,45.802662,28.966734,24.65567,24.797455,1,0,1,0,3.877315,15.159142,0.462963,0.272277,0,0.369184,85.987587,86.914978,30.046299,86.362839,1.585995,0.912182,86.663994,88.732353,49.111683,99.24189,0,0,2.28936,2418.820068,1010,16.043629,6.013676,7.210762,0.05264,507.834827,135.847,70.189788,15600.52,3.725741,9.56047,33.789253,12.237858,64.710329,4.226607,4.437919,19.232332,0.01245,18.124061,48.238221,29,150.033825,-4.949446,1.014843,NA,16.164064
"2025/03/05 14:17:43",100,36.15654,27.864481,33.977732,33.5774,34.71963,36.430795,4.9875,3.729453,0.319604,0,0.432697,31.423899,0,29.560184,91.015617,-1.155093,-1.26331,43.126461,37.335075,84.563065,14.16956,0.707791,0.384787,45.812782,28.966734,24.421295,24.846642,1,0,1,0,3.877315,15.14757,0.462963,0.275284,0,0.369184,85.92588,86.831902,29.765621,91.898148,1.585995,0.90217,86.582756,88.503197,49.392361,99.207176,0,0,2.38532,2418.830078,1010,15.763951,6.181467,7.275325,0.054183,523.709081,135.931,70.563321,15600.88,3.72924,9.560056,53.183235,12.531688,64.698218,4.518526,4.457501,19.222267,0.012392,18.146377,48.153986,29,150.448279,-5.062959,1.074502,NA,5.169922
"2025/03/05 14:18:03",120,36.156834,27.849224,34.030655,33.734404,35.028814,36.519347,5.02766,3.729453,0.319604,0,0.432697,31.423899,0,29.615162,90.989578,-1.155093,-1.26331,43.138031,37.28154,84.471947,14.155092,0.707791,0.383782,45.802647,28.966728,24.667244,24.788771,1,0,1,0,3.877315,15.159142,0.462963,0.278351,0,0.379196,85.83242,86.759583,30.008678,95.596069,1.585995,0.89213,86.489571,88.607361,49.256363,99.146408,0,0,2.46861,2418.850098,1010,15.532089,6.117484,7.27037,0.057517,549.1917,136.02,70.059335,15601.24,3.688554,9.965739,78.010338,12.372455,64.652799,4.760536,4.620782,19.218614,0.01241,18.146409,48.045549,29,150.844547,-5.152407,0.995776,NA,11.522769
"2025/03/05 14:18:23",140,36.177952,27.804731,34.33297,33.994873,35.251262,36.805739,4.997451,3.729453,0.320631,0,0.432697,31.40307,0,29.632519,90.998253,-1.155093,-1.26331,43.117783,37.262737,84.415504,14.166666,0.707791,0.383782,45.802647,28.997978,24.606482,24.950808,1,0,1,0,3.877315,15.159142,0.462963,0.279353,0,0.369155,85.760391,86.708611,29.768515,95.622108,1.585995,0.89213,86.407959,88.8125,49.253468,99.169556,0,0,2.40521,2418.860107,1010,16.054841,5.994484,7.328691,0.052977,508.538281,136.104,70.453119,15601.6,3.6875,9.281838,82.385572,12.254524,64.731474,4.214904,4.760117,19.199636,0.012413,18.138012,48.026106,29,150.392583,-4.952449,0.996862,NA,13.943096
"2025/03/05 14:18:43",160,36.177952,27.836238,34.321964,33.823755,35.310582,36.926666,5.007353,3.729453,0.320631,0,0.432697,31.382526,0,29.690393,91.119781,-1.155093,-1.26331,43.117786,37.293114,84.398155,14.160879,0.707791,0.383782,45.792534,29.018232,24.67882,24.933445,1,0,1,0,3.877315,15.159142,0.462963,0.279353,0,0.369155,85.709206,86.67794,29.933447,96.223953,1.585995,0.89213,86.376747,88.925606,49.366322,99.201385,0,0,2.47373,2418.879883,1010,16.377095,6.068108,7.260773,0.054771,522.425512,136.19,70.115595,15602,3.66873,8.959781,90.552966,13.777607,64.746385,3.878545,4.586907,19.214473,0.012461,18.137885,48.03599,29,151.213848,-4.884934,1.038559,NA,12.439504
"2025/03/05 14:19:03",180,36.177952,27.835866,34.659948,34.055731,35.26282,36.887597,5.047567,3.729453,0.321643,0,0.432697,31.372116,0,29.635418,90.978012,-1.155093,-1.253471,43.136593,37.28299,84.335915,14.152199,0.707791,0.383782,45.80265,29.018232,24.646992,24.907406,1,0,1,0,3.877315,15.159142,0.462963,0.279353,0,0.369184,85.677078,86.626396,29.916088,95.711807,1.585995,0.89213,86.346344,88.946159,49.129051,99.218742,0,0,2.51198,2418.889893,1010.1,15.932464,6.154573,7.314415,0.054301,519.498418,136.277,71.207853,15602.36,3.714923,8.863679,90.456986,13.083256,64.769442,4.342638,4.408114,19.208243,0.012403,18.142623,48.009752,29.2,151.277568,-5.025775,0.99572,NA,13.700101
