"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO2_abs_in - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_abs_in - [%]","CO_abs_in - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","O2_calc_abs_in - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]"
"2025/03/05 12:50:11",0,32.068588,27.092832,29.876993,29.669265,29.506859,30.04895,3.888597,3.749479,0.366934,0,0.432697,29.645241,0,29.464697,24.456018,-1.154225,-1.262731,43.632793,31.147266,90.583008,14.108795,0.707798,0.3705,46.311935,28.71962,24.646992,24.910299,1,0,1,0,3.865741,8.68345,0.454282,0.220736,0,0.349016,90.72805,91.740479,30.008678,24.80324,1.555873,0.871759,91.559349,92.445618,49.155094,27.239582,0,0,1.08247,2416.889893,1010.2,15.715863,10.957252,5.798158,0.046883,444.223121,124.203,67.824714,15505.72,3.691063,10.403179,68.321837,15.155054,64.00741,4.568718,4.723264,19.522573,0.011568,17.935895,47.940796,28.4,147.170951,-5.216729,1.011353,NA,12.671104
"2025/03/05 12:50:31",20,32.006359,27.128027,29.697306,29.618691,29.446112,29.976181,3.888597,3.749479,0.366934,0,0.432697,29.583618,0,29.609375,24.502316,-1.154225,-1.262731,43.635685,31.127014,90.601845,14.105902,0.707798,0.3705,46.311646,28.719328,24.612268,24.913193,1,0,1,0,3.877315,7.618634,0.454282,0.220736,0,0.349016,90.769119,91.801514,29.791662,24.803242,1.555873,0.871759,91.590019,92.559013,49.149303,25.002892,0,0,1.12737,2416.899902,1010.2,15.222273,10.962754,5.824907,0.051779,492.790928,124.286,68.028447,15506.08,3.709102,9.149313,69.820085,13.639889,63.93383,5.083913,4.710788,19.524293,0.01149,17.949987,47.897326,28.4,147.466612,-5.402827,1.102956,NA,11.135771
"2025/03/05 12:50:51",40,31.903635,27.166918,29.906831,29.619731,29.489821,29.999731,3.958908,3.749479,0.366934,0,0.432697,29.54253,0,29.748264,24.565973,-1.154225,-1.262731,43.645821,31.015633,90.665527,14.117476,0.707798,0.3705,46.290516,28.729168,24.655674,24.872684,1,0,1,0,3.865741,7.618635,0.454282,0.221753,0,0.349132,90.810799,91.832169,29.797451,24.88715,1.555873,0.871759,91.640907,92.664307,49.172455,22.566549,0,0,1.02828,2416.899902,1010.2,15.095886,10.871278,5.774153,0.052617,502.222141,124.369,67.495108,15506.44,3.69885,10.80672,73.541145,14.333035,63.909765,5.215831,4.931319,19.530443000000002,0.011597,17.949967,47.954888,28.4,148.187059,-5.480376,1.051756,NA,9.449056
"2025/03/05 12:51:11",60,31.821758,27.165257,29.821905,29.692539,29.519477,30.02004,3.888832,3.749479,0.366934,0,0.432697,29.56336,0,29.464697,24.412613,-1.154225,-1.262731,43.595161,30.983807,90.656837,14.143518,0.707798,0.3705,46.269676,28.718756,24.684607,24.835068,1,0,1,0,3.865741,7.618634,0.454282,0.221753,0,0.349132,90.861679,91.862541,29.991318,24.887154,1.555873,0.871759,91.702568,92.789307,49.184029,21.57118,0,0,1.05802,2416.909912,1010.2,15.790462,10.850621,5.717163,0.048957,459.725351,124.456,67.176134,15506.8,3.680863,10.808297,74.828026,13.809133,63.970634,4.490855,5.04572,19.535552,0.01162,17.936235,48.01356,28.4,148.07351,-5.233376,0.996031,NA,12.785646
"2025/03/05 12:51:31",80,31.740162,27.185155,29.778596,29.688579,29.523988,29.981944,3.928878,3.749479,0.366934,0,0.432697,29.543118,0,29.539927,24.415506,-1.164352,-1.262731,43.61977,30.889746,90.739326,14.143519,0.707798,0.3705,46.280113,28.728594,24.615162,24.788774,1,0,1,0,3.865741,7.618634,0.454282,0.221753,0,0.349132,90.902512,91.914902,29.892939,24.69039,1.555873,0.871759,91.743362,92.881035,49.201389,18.993055,0,0,1.08838,2416.909912,1010.2,16.283867,11.091813,5.750179,0.044355,418.576341,124.539,67.636583,15507.16,3.7173060000000002,11.356668,82.661418,14.738917,64.011008,3.975854,4.806909,19.53962,0.011574,17.936144,48.102066,28.4,147.8593,-5.067233,1.010308,NA,5.473642
"2025/03/05 12:51:52",101,31.689243,27.176305,29.739866,29.652781,29.456762,29.917699,3.898612,3.75949,0.366934,0,0.432697,29.502314,0,29.447332,24.467588,-1.154225,-1.262731,43.599506,30.888304,90.761032,14.129051,0.707798,0.3705,46.269985,28.73872,24.661459,24.817707,1,0,1,0,3.865741,7.630208,0.454282,0.221776,0,0.349132,90.943596,91.956017,29.785879,24.794561,1.555873,0.871759,91.79425,92.963829,49.189816,17.45949,0,0,1.06589,2416.919922,1010.2,15.930090999999999,11.325747,5.727361,0.045316,429.060767,124.623,67.633758,15507.52,3.705915,10.945325,67.916746,14.195399,64.103219,4.345114,4.439249,19.540938,0.011554,17.936604,48.146045,28.4,147.563902,-5.169609,1.027061,NA,10.611743
"2025/03/05 12:52:12",121,31.586504,27.144653,29.779537,29.562115,29.320592,29.871883,3.918695,3.749479,0.365929,0,0.432697,29.471647,0,29.505207,24.45891,-1.154225,-1.262731,43.557549,30.795708,90.823204,14.134837,0.707798,0.3705,46.258976,28.717884,24.65567,24.840857,1,0,1,0,3.865741,6.903934,0.454282,0.220766,0,0.33912,90.994759,92.007805,29.754053,24.777201,1.555873,0.881828,91.866882,92.984367,49.175346,17.332176,0,0,1.03719,2416.929932,1010.2,15.730856,11.320268,5.777527,0.047018,452.664359,124.706,66.456309,15507.88,3.648923,11.048092,63.820054,14.037968,64.115031,4.553069,4.476929,19.531717,0.011536,17.918966,48.190767,28.4,147.809066,-5.248031,1.040612,NA,11.487127
"2025/03/05 12:52:32",141,31.494783,27.151296,29.580473,29.460897,29.36741,29.818145,3.898666,3.749479,0.365929,0,0.432697,29.430853,0,29.453125,24.444441,-1.154225,-1.262731,43.558998,30.763878,90.883934,14.105901,0.707798,0.3705,46.259277,28.717592,24.615162,24.924767,1,0,1,0,3.877315,6.903934,0.454282,0.219749,0,0.349132,91.056702,92.048592,29.973959,24.861111,1.555873,0.881828,91.887703,92.984367,49.126156,16.397568,0,0,1.10395,2416.929932,1010.2,15.427373,11.298443,5.684747,0.049023,466.03606,124.735,66.871615,15508.24,3.699815,10.948725,43.626069,13.971532,64.051538,4.869836,4.594938,19.54364,0.01156,17.922429,48.248169,28.4,148.141296,-5.368782,1.013577,NA,12.413904
"2025/03/05 12:52:52",161,31.391785,27.142591,29.70477,29.542159,29.373496,29.867097,3.908683,3.749479,0.365929,0,0.432697,29.430855,0,29.589121,24.456015,-1.164351,-1.262731,43.567673,30.763882,90.891159,14.108795,0.707798,0.3705,46.258968,28.717592,24.646992,24.797453,1,0,1,0,3.865741,6.903934,0.454282,0.216743,0,0.349103,91.097176,92.09919,29.774303,24.887152,1.555873,0.881828,91.91925,92.891739,49.120369,16.409142,0,0,1.09237,2416.939941,1010.2,15.532656,11.241166,5.735652,0.049367,464.516705,124.803,67.872003,15508.6,3.718433,10.940783,9.899387,13.638331,64.063709,4.759945,4.703804,19.5384,0.011629,17.922496,48.104236,28.4,147.821518,-5.315774,1.060901,NA,13.398629
"2025/03/05 12:53:12",181,31.289074,27.153599,29.639136,29.53651,29.369004,29.809795,3.878533,3.749479,0.364923,0,0.432697,29.430855,0,29.594906,24.571758,-1.164352,-1.262731,43.577797,30.671299,90.988075,14.105902,0.707798,0.3705,46.23872,28.718168,24.551504,24.780094,1,0,1,0,3.865741,6.915509,0.454282,0.217775,0,0.349103,91.107605,92.12986,29.88715,24.733797,1.555873,0.881828,91.949669,92.706573,49.1059,18.229166,0,0,1.10496,2416.939941,1010.2,16.001177,11.272687,5.71982,0.045913,435.378286,124.886,67.937114,15508.96,3.701819,10.798346,14.68844,13.866735,64.123466,4.270917,4.724895,19.544372,0.011637,17.927363,48.076984,28.4,147.887583,-5.165523,1.055965,NA,14.89855
"2025/03/05 12:53:32",201,31.217863,27.163921,29.63947,29.5172,29.366807,29.780714,3.86852,3.749479,0.364923,0,0.432697,29.420437,0,29.606482,24.424189,-1.153935,-1.262731,43.55901,30.62355,90.979401,14.126157,0.707798,0.3705,46.238724,28.739004,24.748264,24.878469,1,0,1,0,3.865741,6.903934,0.454282,0.220857,0,0.339091,91.149307,92.151878,29.826389,24.814814,1.555873,0.87176,91.969879,92.654785,49.198494,18.347799,0,0,1.08893,2416.949951,1010.2,15.737273,11.486653,5.668406,0.047004,450.49260399999997,124.97,68.507567,15509.32,3.732165,11.353504,11.148976,14.592716,64.12984,4.546372,4.519436,19.549022,0.01155,17.932427,48.080191,28.4,148.192143,-5.266986,1.065117,NA,11.315843
"2025/03/05 12:53:52",221,31.166946,27.140373,29.608229,29.498362,29.330567,29.749635,3.898901,3.749479,0.364923,0,0.432697,29.379351,0,29.438654,24.395252,-1.154225,-1.262731,43.569126,30.571463,91.053192,14.123263,0.707798,0.3705,46.259277,28.729464,24.64699,24.785881,1,0,1,0,3.865741,6.302083,0.454282,0.220857,0,0.349103,91.159737,92.182869,29.93634,24.81192,1.555873,0.8818,91.959496,92.757507,49.163773,16.964699,0,0,1.12562,2416.959961,1010.1,15.394039,11.427833,5.687038,0.05307,501.392018,125.057,68.281696,15509.68,3.736614,11.19839,-6.731836,12.809265,64.067327,4.904628,4.535441,19.55791,0.011598,17.918458,48.08964,28.4,147.764355,-5.366383,1.051526,NA,12.633309
"2025/03/05 12:54:12",241,31.106192,27.11697,29.586474,29.473007,29.350691,29.777362,3.898897,3.749479,0.364923,0,0.432697,29.358809,0,29.632519,24.484955,-1.164352,-1.262731,43.548878,30.546865,91.045967,14.143518,0.707798,0.3705,46.238724,28.719044,24.687498,24.872684,1,0,1,0,3.865741,6.302083,0.454282,0.219847,0,0.349103,91.181717,92.203743,29.6875,24.730902,1.555873,0.881742,91.980301,92.788727,49.149303,15.778356,0,0,1.06658,2416.959961,1010.1,15.477718,11.306579,5.671128,0.052136,493.271809,125.14,67.580059,15510.04,3.713643,12.050935,-12.191354,13.663191,63.974398,4.817287,4.733565,19.556409,0.011662,17.918539,48.063075,28.4,147.539311,-5.325938,0.996439,NA,2.779359
