"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/29 15:22:13",0,31.289366,26.252388,31.060199,31.047791,30.7924,31.700562,9.080668,8.664014,0.36496,0,1.341088,30.355026,0,49.039349,36.739002,6.303815,-0.626446,25.344324,31.928522,91.193558,48.272564,0.767578,0.92793,34.850414,29.894093,24.707754,25.008678,1,0,1,0,13.556134,9.007523,0.535301,0.245738,0,0.442766,91.162621,92.145775,31.814234,40.674187,1.576563,0.883131,91.904778,93.273773,49.21875,21.678242,0,0,1.95555,1952.77002,1005.5,0.017349,159.028263,12.698622,12.847392,9.104382,6.150135,0.025492,201.888312,34.603,78.414812,52527.84,3.700268,94.565448,-0.599829,72.669076,66.368892,-124.999706,-124.998729,7.718021,8.060034,18.920437,0.013605,17.96048,-499.999454,-499.409944,47.83986,30.9,157.010285,-6.907585,1.317781,NA,0.207038,-1
"2024/05/29 15:22:33",20,31.309622,26.289186,31.087924,30.982731,30.821905,31.685505,9.130972,8.674067,0.365972,0,1.341088,30.355898,0,48.995945,36.932869,6.385125,-0.444445,25.335642,31.938662,91.20224,48.252312,0.773351,0.929036,34.840294,29.904516,24.704861,24.803242,1,0,1,0,13.544559,9.007523,0.535301,0.24674,0,0.442766,91.152191,92.146042,31.629053,41.085068,1.576563,0.883131,91.904778,93.366882,49.195599,20.720486,0,0,1.93233,1952.780029,1005.5,0.019192,177.356688,11.939492,12.920563,9.027372,6.144388,0.024108,191.947429,34.693,77.924323,52528.2,3.699039,96.715817,-0.624232,74.011884,66.348432,-124.999662,-124.999454,8.510377,8.008865,18.919296,0.013594,17.96041,-499.997817,-499.415862,47.929181,30.9,156.77167,-7.333672,1.279567,NA,0.12034,-1
"2024/05/29 15:22:53",40,31.329878,26.328571,30.970434,30.85366,30.836803,31.783716,9.163835,8.674067,0.365972,0,1.341088,30.355898,0,49.056709,36.808449,6.320307,-0.471644,25.345774,31.989302,91.183441,48.278355,0.771716,0.928993,34.850414,29.904219,24.508099,24.840855,1,0,1,0,13.556134,9.007523,0.535301,0.24573,0,0.442766,91.172455,92.166061,31.817127,40.596066,1.576563,0.883131,91.925331,93.398445,49.143517,20.651043,0,0,1.96215,1952.790039,1005.5,0.019054,174.839713,11.898244,12.762348,8.81626,6.132985,0.028261,209.66491,34.719,77.484238,52528.6,3.704884,81.230951,-0.457357,73.799051,66.300337,-124.999986,-124.998628,8.553429,8.329064,18.923338,0.013663,17.964198,-500.001551,-499.415748,48.014005,30.9,157.013665,-7.367555,1.285644,NA,1.593081,-1
"2024/05/29 15:23:13",60,31.32987,26.327307,31.025803,30.904136,30.774156,31.706648,9.13519,8.664013,0.366978,0,1.341088,30.355898,0,48.995949,36.825813,6.300634,-0.690393,25.355904,32.019691,91.202263,48.284142,0.774371,0.928124,34.850418,29.892939,24.673031,24.814816,1,0,1,0,13.556134,9.007523,0.535301,0.241677,0,0.442766,91.172745,92.18692,31.733215,38.668983,1.576563,0.893142,91.956017,93.315704,49.233212,20.659719,0,0,1.92097,1952.800049,1005.5,0.02034,189.270686,11.689186,12.57473,8.690472,6.11444,0.02574,211.449127,34.8,76.934411,52528.96,3.69259,82.567249,-0.351375,74.065191,66.229585,-124.999885,-124.999325,8.771638,8.474047,18.923711,0.013663,17.960476,-500.000632,-499.408565,48.012564,30.9,156.262925,-7.458979,1.320271,NA,1.552008,-1
"2024/05/29 15:23:33",80,31.350122,26.312206,31.010589,30.985858,30.771089,31.718161,9.111109,8.664013,0.368012,0,1.341088,30.355898,0,49.036453,36.941551,6.326095,-0.288773,25.344324,32.063099,91.18924,48.255207,0.771188,0.929138,34.850121,29.913485,24.638308,24.869789,1,0,1,0,13.556134,9.007522,0.546875,0.244728,0,0.442766,91.182869,92.187469,31.507523,39.933449,1.576563,0.883131,91.956306,93.263603,49.131939,21.388887,0,0,1.98407,1952.810059,1005.5,0.020397,188.166795,11.717115,12.387208,8.691897,6.100721,0.022966,218.660119,34.886,76.999372,52529.36,3.700732,146.819755,-0.365712,74.126792,66.198825,-124.999483,-124.998571,8.742487,8.549572,18.928315,0.013649,17.960407,-500.002614,-499.413794,48.006533,30.9,156.58674,-7.459857,1.278405,NA,-0.188746,-1
"2024/05/29 15:23:53",100,31.350122,26.289235,30.964499,31.002032,30.766796,31.809838,9.091718,8.664013,0.368012,0,1.341088,30.355898,0,49.103004,36.796871,6.348378,-0.279514,25.347212,32.073227,91.199333,48.269672,0.769727,0.928797,34.839996,29.913197,24.632523,24.701967,1,0,1,0,13.556134,9.007523,0.535301,0.244728,0,0.442766,91.202835,92.197906,31.626156,40.173611,1.576563,0.883131,91.966721,93.367783,49.056709,21.32523,0,0,1.90101,1952.819946,1005.5,0.021106,195.137719,11.387083,13.127133,8.577479,6.100651,0.022772,186.004262,34.972,76.841565,52529.76,3.705431,142.494117,-0.30848,74.099785,66.097043,-124.99972,-124.999131,9.086963,8.73925,18.926059,0.013618,17.955709,-500.000287,-499.415115,47.965059,30.9,156.96389,-7.693615,1.323963,NA,-0.140458,-1
"2024/05/29 15:24:13",120,31.360535,26.271193,31.040339,30.954614,30.82166,31.801431,8.947973,8.664013,0.369017,0,1.341088,30.36515,0,48.993053,36.857632,6.316835,-0.460648,25.347223,32.123863,91.192108,48.287033,0.772946,0.928797,34.839996,29.913488,24.644096,24.754051,1,0,1,0,13.556134,9.004629,0.546875,0.242709,0,0.432755,91.191833,92.218758,31.773727,39.372108,1.576563,0.883131,91.997665,93.42997,49.392365,20.622107,0,0,1.8663,1952.829956,1005.5,0.018978,170.943756,11.999975,13.147223,8.548153,6.122077,0.025078,193.053446,34.993,76.697814,52530.12,3.707144,142.462207,-0.316269,74.05056,66.021989,-124.999332,-124.999634,8.447246,8.844097,18.92726,0.013623,17.955872,-499.997472,-499.407301,47.932285,30.9,156.554685,-7.277288,1.277919,NA,-0.88924,-1
"2024/05/29 15:24:33",140,31.360252,26.262883,30.904375,30.991445,30.738067,31.674674,9.018403,8.664013,0.369017,0,1.341088,30.375282,0,49.062492,36.982059,6.331015,-0.615741,25.348671,32.157135,91.20369,48.255207,0.77189700000000006,0.929977,34.829578,29.903358,24.635416,24.748264,1,0,1,0,13.556134,9.004629,0.546875,0.235558,0,0.432755,91.212059,92.229469,31.779514,36.004047,1.576563,0.893171,92.009232,93.315704,49.07407,20.671299,0,0,1.91317,1952.849976,1005.5,0.019169,176.086248,12.114892,13.458445,8.69671,6.095797,0.027341,205.266899,35.082,76.242796,52530.52,3.684862,120.65562,-0.551878,73.456379,66.016835,-124.998894,-124.999526,8.3273,8.592529,18.927766,0.013659,17.963507,-500.00112,-499.404572,47.925713,30.9,156.721743,-7.225236,1.278798,NA,14.869924,-1
"2024/05/29 15:24:53",160,31.370388,26.2635,30.980535,30.959755,30.722061,31.583617,9.283856,8.664013,0.37003,0,1.341088,30.375282,0,49.175346,36.738998,6.360237,-0.49103,25.34866,32.167263,91.226868,48.246525,0.76833,0.928884,34.819447,29.903358,24.667246,24.754049,1,0,1,0,13.556134,9.004629,0.546875,0.238602,0,0.432755,91.232597,92.229492,31.504629,36.909721,1.576563,0.893142,92.019356,93.138924,49.163769,22.100693,0,0,1.7608,1952.859985,1005.5,0.0199,183.673228,12.195406,12.453409,8.735817,6.101883,0.029199,212.808341,35.168,76.771749,52530.92,3.706285,117.624327,-0.364145,73.488627,66.02255,-124.999777,-124.999856,8.243261,8.547438,18.931762,0.013657,17.946857,-500.001839,-499.414771,47.911214,30.9,156.371504,-7.162658,1.32638,NA,15.044617,-1
"2024/05/29 15:25:13",180,31.370388,26.235945,31.017519,30.986478,30.753727,31.602913,9.158917,8.664013,0.37003,0,1.341088,30.385403,0,49.108791,36.747681,6.285007,-0.416088,25.36458,32.068882,91.223953,48.255207,0.771079,0.92989,34.798901,29.903643,24.644096,24.771412,1,0,1,0,13.567708,9.004628,0.535301,0.239612,0,0.432755,91.243332,92.240486,31.660877,37.737267,1.576563,0.893113,92.009216,93.17968,49.218746,22.93692,0,0,1.89175,1952.869995,1005.5,0.020609,188.107124,11.670034,12.670839,8.898752,6.110183,0.023678,210.810805,35.253,76.539273,52531.28,3.698391,100.669731,-0.374025,74.094534,66.016171,-125.000553,-124.999928,8.791628,8.401962,18.926628,0.01366,17.964148,-499.998765,-499.413564,47.921135,30.9,156.511336,-7.492343,1.379397,NA,11.625873,-1
