"time","t","yT0","yT1","yT2","yT3","yT4","yT5","A010_BF01 - [m³/h]","A010_BF02 - [m³/h]","A010_BL01 - [m]","A010_BL02 - [Digital]","A010_BP01 - [bar]","A010_BT02 - [°C]","A010_EB01 - [Digital]","A010_GP01_PV - [%]","A010_GP02_PV - [%]","A020_BP01 - [mbar]","A020_BP02 - [mbar]","A020_BT01 - [°C]","A020_BT02 - [°C]","A020_BT03 - [°C]","A020_GQ01_PV - [%]","A030_BL01 - [m]","A030_BL02 - [m]","A030_BT01 - [°C]","A030_BT02 - [°C]","A030_GP01_PV - [%]","A030_GP02_PV - [%]","A030_QM01_Closed - [Digital]","A030_QM01_Opened - [Digital]","A030_QM02_Closed - [Digital]","A030_QM02_Opened - [Digital]","A040_QN01_PV - [% open]","A040_QN03_PV - [% open]","A040_QN04_PV - [% open]","A050_BL01 - [m]","A050_BL02 - [Digital]","A050_BP01 - [bar]","A050_BT01 - [°C]","A050_BT02 - [°C]","A050_GP01_PV - [%]","A050_GP02_PV - [%]","A060_BP01 - [bar]","A060_BP02 - [bar]","A060_BT01 - [°C]","A060_BT02 - [°C]","A060_GP01_PV - [%]","A060_QN01_PV - [% open]","A070_GP01 - [Digital]","A080_GP01 - [Digital]","A193_BE01_kW - [kW]","A193_BE01_kWh - [kW/h]","Barometer Elab - [mbar]","CO - [%]","CO - [ppm]","CO2 - [%]","CO2_kedel - [%]","CO2_tør_abs - [%]","CO2_tør_efter_des - [%]","CO_kedel - [%]","CO_kedel - [ppm]","Damp_kedel - [kWh]","Effekt - [kW]","El effekt - [Wh]","Flow - [m³/h]","Flow_efter_abs - [Pa]","Flow_efter_des - [Pa]","Flow_før abs - [Pa]","Frem - [°C]","NOx - [ppm]","NOx_kedel - [ppm]","O2 - [%]","O2_tør_abs - [%]","O2_tør_efter_des - [%]","O2_våd_abs - [%]","O2_våd_efter_des - [%]","OGC - [ppm]","OGC_kedel - [ppm]","Retur - [°C]","Rum Elab - [°C]","Røg - [°C]","Røgtab - [%]","Scantime","Text entry","Tryk - [Pa]","Vægt - []"
"2024/05/28 17:00:15",0,45.500004,29.194414,44.946656,45.047075,44.956803,44.838374,8.918049,8.722803,0.341457,0,1.318865,45.067703,0,48.932289,24.505207,6.424771,-1.256365,44.16811,45.494785,95.662636,48.284142,0.799269,0.68329,47.627289,42.239609,24.612265,24.866899,1,0,1,0,4.632524,0.639468,0.549769,0.21874,0,1.294329,95.233162,95.993301,49.490734,24.806133,1.564236,0.887095,95.848671,95.77079,49.111687,1.168981,0,0,2.46726,1900.310059,1011.9,0.029359,277.031419,12.720769,13.770583,11.839468,4.702619,0.036999,302.173844,-0.001,81.131684,50977.8,3.695199,68.384013,-0.370489,76.330903,67.258914,-125,-124.999677,7.694904,7.279872,19.258332,0.014056,17.75277,-500.000776,-499.411323,48.0616,30.3,160.683831,-6.374758,1.280825,NA,13.531543,-1
"2024/05/28 17:00:35",20,45.520554,29.16846,44.955581,45.053263,44.96544,44.824494,8.91783,8.722803,0.340437,0,1.318865,45.087955,0,49.074074,24.45602,6.573499,-1.256365,44.179684,45.565689,95.665535,48.269676,0.799175,0.684303,47.627872000000004,42.228607,24.69039,24.99132,1,0,1,0,4.632524,0.639468,0.538194,0.219742,0,1.294329,95.233742,95.993301,49.473373,24.780092,1.564236,0.887095,95.838547,95.739006,49.131947,1.134259,0,0,2.3905,1900.319946,1011.9,0.028442,263.829684,12.739414,13.60157,11.913072,4.682728,0.037654,301.454416,-0.001,81.0063,50978.2,3.695061,67.640654,-0.334046,74.32283,67.211846,-124.999885,-124.999073,7.675443,7.254073,19.259048,0.014031,17.75749,-500.002614,-499.412673,48.043483,30.3,160.556377,-6.359187,1.351857,NA,13.553765,-1
"2024/05/28 17:00:55",40,45.540794,29.217252,44.970073,45.073865,44.992505,44.822778,8.907812,8.722803,0.341457,0,1.318865,45.097797,0,48.987267,24.453123,6.546587,-1.266492,44.129044,45.500572,95.626488,48.24942,0.800969,0.68329,47.628151,42.238739,24.635414,24.840855,1,0,1,0,4.632524,0.651042,0.538194,0.218732,0,1.294329,95.212051,95.993591,49.360531,24.788773,1.564236,0.887095,95.838547,95.666954,49.120373,1.125579,0,0,2.37429,1900.329956,1011.9,0.028905,268.888399,12.474254,13.296093,11.756352,4.632569,0.039744,319.699209,-0.001,81.120344,50978.56,3.700334,56.240035,-0.412984,74.906225,67.177006,-124.998966,-124.999677,7.952209,7.476977,19.271439,0.01408,17.765733,-500.000977,-499.413334,48.00901,30.3,160.300107,-6.480078,1.322106,NA,11.802405,-1
"2024/05/28 17:01:15",60,45.550934,29.299599,44.96057,45.076611,45.004343,44.847266,8.867529,8.722803,0.341457,0,1.318865,45.118324,0,49.001732,24.53125,6.516783,-1.266492,44.126152,45.500576,95.606247,48.243633,0.799443,0.68329,47.628151,42.238449,24.638309,24.85243,1,0,1,0,4.644098,0.639468,0.538194,0.218732,0,1.294329,95.212051,95.98349,49.340279,24.869791,1.564236,0.877083,95.838547,95.625618,49.134838,1.747685,0,0,2.39944,1900.349976,1011.9,0.03,280.881061,12.15436,13.191777,11.572087,4.695082,0.036506,307.293035,-0.001,80.971371,50978.92,3.707169,117.08836,-0.445445,74.239818,67.106652,-124.999928,-124.999339,8.286104,7.724319,19.264107,0.014051,17.753462,-499.999684,-499.404629,48.009129,30.3,159.985837,-6.631118,1.278804,NA,11.192618,-1
"2024/05/28 17:01:35",80,45.572044,29.334994,44.972205,45.10573,45.018994,44.885489,8.917656,8.722803,0.339424,0,1.318865,45.139175,0,49.068279,24.429976,6.426503,-1.266492,44.108788,45.528065,95.643845,48.232059,0.801946,0.68329,47.596901,42.228619,24.690393,24.814816,1,0,1,0,4.644097,0.639468,0.538194,0.220744,0,1.294329,95.212051,95.972786,49.267937,24.826389,1.564236,0.877083,95.839119,95.666672,49.233215,1.727431,0,0,2.43358,1900.359985,1011.9,0.029055,271.039296,12.158547,13.530927,11.517649,4.71643,0.034944,294.672939,-0.001,81.092875,50979.32,3.712917,117.573184,-0.59693,73.359273,67.062703,-124.999727,-124.999016,8.281734,7.849095,19.25624,0.013972,17.748961,-500.00023,-499.414685,47.966134,30.3,160.151422,-6.636167,1.284335,NA,11.257697,-1
"2024/05/28 17:01:55",100,45.592896,29.339699,44.99503,45.098771,45.036982,44.868458,8.887335,8.722803,0.339424,0,1.318865,45.149879,0,48.958336,24.432871,6.570894,-1.256365,44.110245,45.539639,95.639496,48.260994,0.798191,0.68329,47.587067,42.228615,24.597799,24.916088,1,0,1,0,4.644097,0.651042,0.549769,0.219636,0,1.294329,95.212051,95.983162,49.467587,24.728008,1.564236,0.877083,95.839119,95.68721,49.288189,1.035879,0,0,2.33358,1900.369995,1011.9,0.028166,263.05975,12.387041,13.383727,11.470267,4.686097,0.035381,305.009089,-0.001,80.556857,50979.68,3.689792,100.575553,-0.605167,74.17034,66.975638,-125.000065,-125.000151,8.043239,7.951156,19.258336,0.014007,17.762102,-500.000345,-499.406554,47.886402,30.3,159.908945,-6.501015,1.304776,NA,11.872062,-1
"2024/05/28 17:02:15",120,45.592896,29.34101,44.999429,45.116398,45.043569,44.89148,8.887276,8.722803,0.339424,0,1.318865,45.16,0,49.050922,24.470486,6.530093,-1.256365,44.088547,45.601856,95.597588,48.269672,0.797772,0.68329,47.576942,42.218189,24.603586,24.861109,1,0,1,0,4.644097,0.639468,0.538194,0.219636,0,1.294329,95.20195,95.973076,49.392361,24.800346,1.564236,0.887124,95.839119,95.604179,49.198494,1.04456,0,0,2.39042,1900.390015,1011.9,0.029042,271.166541,12.310905,13.508835,11.501126,4.640963,0.036495,302.209756,-0.001,80.875521,50980.04,3.706161,102.232248,-0.53608,75.897736,66.920508,-124.999691,-124.998801,8.122707,7.89442,19.272584,0.014033,17.757408,-500.000259,-499.415977,47.840407,30.3,160.314884,-6.562993,1.324389,NA,11.869491,-1
"2024/05/28 17:02:35",140,45.613426,29.363928,45.005138,45.121716,45.053826,44.867881,8.867238,8.722803,0.339424,0,1.318865,45.170712,0,49.030674,24.57176,6.493927,-1.266492,44.036449,45.596069,95.584549,48.281246,0.799363,0.68329,47.566811,42.208054,24.600693,24.84664,1,0,1,0,4.644097,0.651042,0.538194,0.218634,0,1.294329,95.191498,95.973076,49.343166,24.782986,1.564236,0.887124,95.828705,95.551788,49.137733,1.770833,0,0,2.37455,1900.400024,1011.9,0.029077,268.581994,12.36511,13.621788,11.488917,4.648496,0.036745,306.519136,-0.001,81.035648,50980.4,3.703931,81.043215,-0.459865,75.870148,66.918296,-124.999871,-124.998858,8.06613,7.929336,19.268964,0.013986,17.775033,-499.999713,-499.403825,47.788906,30.3,160.844745,-6.565555,1.298641,NA,0.850297,-1
"2024/05/28 17:02:55",160,45.613441,29.371881,45.00588,45.127513,45.079822,44.88564,8.897279,8.722803,0.33941,0,1.318865,45.170712,0,48.99884,24.453121,6.472805,-1.256365,44.035,45.601852,95.603348,48.29282,0.800492,0.68329,47.546577,42.208054,24.646988,24.826389,1,0,1,0,4.644097,0.639468,0.538194,0.220653,0,1.294329,95.20134,95.963509,49.244789,24.788773,1.554224,0.887124,95.828133,95.562187,49.210064,1.802662,0,0,2.37906,1900.410034,1011.9,0.029119,271.169126,12.497626,13.841891,11.549209,4.72205,0.030761,278.977471,-0.001,80.944348,50980.8,3.700426,72.773949,-0.506868,74.986092,66.851331,-124.998994,-124.999397,7.9278130000000004,7.852631,19.25843,0.014051,17.753583,-499.999598,-499.41026,47.725399,30.3,160.326807,-6.465933,1.362064,NA,0.820164,-1
"2024/05/28 17:03:15",180,45.613441,29.388622,45.019121,45.133445,45.061865,44.7721,8.917248,8.722803,0.338404,0,1.318865,45.190964,0,48.995949,24.386572,6.618925,-1.266492,44.037895,45.590279,95.613464,48.258099,0.801273,0.68329,47.547142,42.218189,24.678816,24.872681,1,0,1,0,4.644097,2.803819,0.538194,0.221655,0,1.294329,95.191223,95.953392,49.438652,24.811918,1.554224,0.887124,95.807571,95.623878,49.273724,1.024306,0,0,2.37874,1900.430054,1011.9,0.027158,248.852035,12.770016,13.781074,11.645629,4.720596,0.031018,292.104221,-0.001,80.488131,50981.16,3.695493,52.19394,-0.478776,73.696183,66.827168,-124.999706,-124.999217,7.643502,7.736948,19.25327,0.014049,17.757324,-499.998018,-499.416811,47.78364,30.3,160.961981,-6.369054,1.379129,NA,11.570324,-1
